sale_id,sale_ts,store_id,customer_id,product_id,quantity,unit_price,discount,payment_method
POS00001618,2026-01-15T23:54:38.427757,S002,90985268-9558-43f7-9b33-a4ba0b00d1b5,P0039,1,97.56,2.0,google_pay
POS00001619,2026-01-16T09:48:38.427757,S005,468a62fd-022e-4bc9-a993-7e31e3615744,P0040,2,60.22,0.0,apple_pay
POS00001620,2026-01-15T18:08:38.427757,S002,2b875069-b43b-435c-8632-e3a37a5e253f,P0085,4,13.75,1.0,google_pay
POS00001621,2026-01-16T06:10:38.427757,S002,c452a192-de23-4a87-ac1b-f81d15116554,P0091,2,41.75,0.0,card
POS00001622,2026-01-16T15:27:38.427757,S005,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,P0054,2,11.12,0.0,cash
POS00001623,2026-01-16T01:40:38.427757,S001,b6ea5e21-83ee-4dea-b1af-43c36996db12,P0080,1,66.01,0.5,apple_pay
POS00001624,2026-01-16T02:52:38.427757,S002,6b639b9c-2867-4dd1-918f-040de9e22ea7,P0093,1,51.99,0.5,apple_pay
POS00001625,2026-01-16T10:37:38.427757,S001,f358c72b-3087-4a4e-be2f-af15e0c77672,P0068,4,54.53,1.0,google_pay
POS00001626,2026-01-16T08:36:38.427757,S005,2c592fb8-271f-4731-9ed1-33b60d980c0d,P0010,3,56.71,2.0,card
POS00001627,2026-01-15T17:30:38.427757,S005,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0030,4,41.55,1.0,card
POS00001628,2026-01-16T10:43:38.427757,S003,1a808fcb-ec30-457d-9fad-290c7afcea0c,P0043,2,40.05,0.5,google_pay
POS00001629,2026-01-15T16:31:38.427757,S004,7f9908b4-f633-4691-8ca6-5ed20fd34ded,P0003,4,68.0,0.0,google_pay
POS00001630,2026-01-16T06:35:38.427757,S003,b806713e-37ee-42ee-906d-d2723c89563a,P0019,4,104.27,2.0,google_pay
POS00001631,2026-01-16T03:54:38.427757,S003,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0009,1,10.7,0.0,cash
POS00001632,2026-01-15T17:21:38.427757,S005,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0047,4,33.05,1.0,card
POS00001633,2026-01-15T21:57:38.427757,S003,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,P0073,4,26.66,0.5,apple_pay
POS00001634,2026-01-16T00:52:38.427757,S002,d8cea58c-b202-46d9-b278-d78f1672bf68,P0091,1,41.75,2.0,apple_pay
POS00001635,2026-01-15T19:45:38.427757,S004,7f69eee1-7f55-4266-9e75-ed379fae7fdc,P0044,4,60.11,0.0,google_pay
POS00001636,2026-01-16T07:38:38.427757,S002,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0005,1,33.19,1.0,google_pay
POS00001637,2026-01-15T23:04:38.427757,S003,97affe87-08cd-413f-941b-585497623878,P0043,4,40.05,0.0,cash
POS00001638,2026-01-16T10:39:38.427757,S004,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0031,2,73.88,2.0,card
POS00001639,2026-01-16T07:42:38.427757,S004,5024e0f4-3ab8-41d5-8eda-304871e40fcc,P0042,1,60.88,2.0,apple_pay
POS00001640,2026-01-16T00:26:38.427757,S001,12627e02-8a3d-4907-804f-731f61d7a761,P0067,3,74.99,0.5,apple_pay
POS00001641,2026-01-16T15:10:38.427757,S005,3041a1f7-8e61-402f-9c21-36e084ccc720,P0019,4,104.27,0.0,cash
POS00001642,2026-01-16T00:28:38.427757,S002,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0031,3,73.88,2.0,cash
POS00001643,2026-01-16T07:29:38.427757,S004,41b7ada7-1248-4225-a3ff-09b27f36f3ac,P0071,1,10.55,0.5,apple_pay
POS00001644,2026-01-15T21:22:38.427757,S003,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,P0043,4,40.05,2.0,apple_pay
POS00001645,2026-01-15T20:51:38.427757,S002,8f66b669-2055-4de0-8eda-f15e8d034d93,P0025,2,63.05,2.0,google_pay
POS00001646,2026-01-16T10:43:38.427757,S004,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,P0053,4,44.77,1.0,card
POS00001647,2026-01-15T17:34:38.427757,S004,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0036,3,25.45,0.0,cash
POS00001648,2026-01-16T08:11:38.427757,S002,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0090,2,73.26,0.0,cash
POS00001649,2026-01-16T12:39:38.427757,S004,e94a0e0d-fc1c-43bc-9b1f-4863510e7d5a,P0028,3,50.86,0.0,google_pay
POS00001650,2026-01-16T00:44:38.427757,S003,2b875069-b43b-435c-8632-e3a37a5e253f,P0087,3,15.83,0.0,card
POS00001651,2026-01-16T09:38:38.427757,S004,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,P0081,3,85.13,0.5,google_pay
POS00001652,2026-01-16T04:30:38.427757,S001,326c80d9-33d3-4254-8545-1a2d83dd49f0,P0033,4,38.85,0.0,apple_pay
POS00001653,2026-01-16T09:47:38.427757,S005,f7b00b4d-1ccb-473d-adb4-523a1a1d19fa,P0085,1,13.75,0.5,google_pay
POS00001654,2026-01-16T10:27:38.427757,S004,97affe87-08cd-413f-941b-585497623878,P0038,2,49.33,1.0,cash
POS00001655,2026-01-16T15:28:38.427757,S001,5517009d-8081-4c3d-8162-49232453bd25,P0053,4,44.77,2.0,cash
POS00001656,2026-01-16T03:48:38.427757,S005,ee587b12-4fb7-4266-a5db-76cd88a574e3,P0054,1,11.12,0.5,cash
POS00001657,2026-01-15T22:43:38.427757,S003,94101b1a-2478-488c-a0ce-4a6e9e226501,P0081,2,85.13,0.0,apple_pay
POS00001658,2026-01-16T02:52:38.427757,S002,73a59435-1288-41c3-949a-a3113a6a58ba,P0068,3,54.53,1.0,google_pay
POS00001659,2026-01-16T16:20:38.427757,S004,a4e71d72-eb78-4d2f-af05-e15e456b0602,P0016,1,33.08,1.0,google_pay
POS00001660,2026-01-16T01:59:38.427757,S002,3679adb9-935c-4c7f-b604-2708ead53dda,P0036,2,25.45,0.5,google_pay
POS00001661,2026-01-16T13:55:38.427757,S005,e5c4f906-06d2-4bb1-b596-865845703919,P0044,1,60.11,0.0,google_pay
POS00001662,2026-01-17T13:35:38.427757,S003,00d35478-b6e8-46ea-8775-802752d6b14d,P0020,4,69.15,1.0,apple_pay
POS00001663,2026-01-17T04:00:38.427757,S001,3679adb9-935c-4c7f-b604-2708ead53dda,P0045,4,24.25,2.0,cash
POS00001664,2026-01-16T21:20:38.427757,S004,751cd394-021e-4684-b7c1-c76ceaba880e,P0013,4,30.93,0.0,google_pay
POS00001665,2026-01-16T17:49:38.427757,S002,26d80128-3cb1-4967-b62a-fe6b594faec0,P0064,3,85.44,1.0,cash
POS00001666,2026-01-17T15:30:38.427757,S004,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,P0054,1,11.12,0.0,google_pay
POS00001667,2026-01-17T14:11:38.427757,S005,dbec9f18-f9d6-49f4-a1b9-1c5067c07e34,P0094,4,30.0,0.0,cash
POS00001668,2026-01-17T10:15:38.427757,S005,1eb8916f-e09a-4434-9297-fae0e6db9c93,P0046,3,51.27,0.0,apple_pay
POS00001669,2026-01-17T09:43:38.427757,S003,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,P0040,3,60.22,0.0,cash
POS00001670,2026-01-17T02:45:38.427757,S004,a4e71d72-eb78-4d2f-af05-e15e456b0602,P0037,4,36.76,0.5,apple_pay
POS00001671,2026-01-17T11:27:38.427757,S005,b6ea5e21-83ee-4dea-b1af-43c36996db12,P0033,3,38.85,0.5,apple_pay
POS00001672,2026-01-17T11:24:38.427757,S004,8c1a2292-935e-476b-b36e-f7c2e8971691,P0081,3,85.13,0.5,card
POS00001673,2026-01-17T06:41:38.427757,S003,7fcbcdbe-8c95-4a7a-8622-521319df1089,P0093,2,51.99,0.0,cash
POS00001674,2026-01-16T23:39:38.427757,S003,90985268-9558-43f7-9b33-a4ba0b00d1b5,P0054,4,11.12,2.0,google_pay
POS00001675,2026-01-17T02:18:38.427757,S002,18fb69ad-35fb-40b9-8ddf-af6df72efc88,P0017,3,21.81,0.0,cash
POS00001676,2026-01-17T11:38:38.427757,S005,4df7d833-d3f4-4c5e-a846-126f316bdd35,P0041,4,41.99,1.0,cash
POS00001677,2026-01-17T04:40:38.427757,S001,bcd0251c-a05a-4c5d-858c-9414151ef62d,P0002,3,9.26,1.0,card
POS00001678,2026-01-17T05:57:38.427757,S001,d374524b-2760-406d-bd6a-92aaf1c198d7,P0080,4,66.01,1.0,cash
POS00001679,2026-01-17T14:49:38.427757,S002,463b3e95-5ca5-4c65-91ce-becd84a562ac,P0014,1,19.43,0.0,apple_pay
POS00001680,2026-01-16T19:35:38.427757,S005,c0ffaa38-6c50-4f33-9fef-b984e99864a4,P0069,1,84.2,0.0,cash
POS00001681,2026-01-17T13:11:38.427757,S001,58748e6f-c99e-4a2a-8f53-00f8a17ed561,P0006,4,44.59,0.0,cash
POS00001682,2026-01-17T09:47:38.427757,S002,ef82b1d8-7536-4953-bb8d-d272429945b5,P0040,1,60.22,2.0,card
POS00001683,2026-01-16T16:40:38.427757,S003,febf45b0-1cbb-4b56-b621-58a07674d168,P0089,2,12.29,0.5,cash
POS00001684,2026-01-16T16:29:38.427757,S004,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,P0053,4,44.77,0.0,apple_pay
POS00001685,2026-01-17T10:34:38.427757,S003,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,P0098,1,45.17,0.5,google_pay
POS00001686,2026-01-17T05:15:38.427757,S002,11322d97-5ac5-4859-814a-3dd429b0fb23,P0081,3,85.13,0.0,card
POS00001687,2026-01-17T05:25:38.427757,S003,feca5e4e-3408-4be2-8233-6d455930b551,P0025,1,63.05,0.0,apple_pay
POS00001688,2026-01-17T15:51:38.427757,S002,bcd747a4-4548-4750-8152-6d84c50d666b,P0067,3,74.99,0.5,google_pay
POS00001689,2026-01-17T11:41:38.427757,S001,c49968e8-8cb3-42bb-8f74-e967cc510411,P0095,2,20.25,1.0,apple_pay
POS00001690,2026-01-17T07:05:38.427757,S001,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0052,3,77.67,0.5,cash
POS00001691,2026-01-17T07:24:38.427757,S005,2ae229c5-2254-4335-89e6-fbb9aca0c425,P0090,1,73.26,2.0,apple_pay
POS00001692,2026-01-17T02:09:38.427757,S004,3cf74d3a-2893-41a1-b0c9-5f4123ca705d,P0028,3,50.86,0.5,card
POS00001693,2026-01-17T02:30:38.427757,S003,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,P0088,2,77.9,2.0,cash
POS00001694,2026-01-17T13:36:38.427757,S002,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,P0096,3,31.62,0.5,apple_pay
POS00001695,2026-01-17T02:03:38.427757,S002,11322d97-5ac5-4859-814a-3dd429b0fb23,P0042,1,60.88,0.0,apple_pay
POS00001696,2026-01-17T02:43:38.427757,S003,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,P0060,4,29.36,0.5,cash
POS00001697,2026-01-16T21:21:38.427757,S001,981b470b-97e2-443b-823b-c7f22e9758ae,P0049,1,38.33,0.0,apple_pay
POS00001698,2026-01-17T12:15:38.427757,S005,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,P0098,4,45.17,2.0,cash
POS00001699,2026-01-17T12:32:38.427757,S004,be7d9a4d-c2b8-4f97-a58c-8e84e7a757c3,P0089,4,12.29,0.0,card
POS00001700,2026-01-16T21:57:38.427757,S005,fd9d9023-1d63-44cb-8f84-f31de8b026bf,P0090,3,73.26,1.0,google_pay
POS00001701,2026-01-17T15:27:38.427757,S003,29d9a07d-020a-4dec-9d25-809511a8adfe,P0076,1,14.83,0.0,cash
POS00001702,2026-01-16T17:15:38.427757,S005,15707d0f-f076-4f1a-b045-0cbe140c454a,P0016,4,33.08,0.0,card
POS00001703,2026-01-17T11:58:38.427757,S005,c9fd5b7f-a19b-4fa6-95ba-55fada8fff94,P0003,4,68.0,0.0,google_pay
POS00001704,2026-01-17T00:20:38.427757,S005,468a62fd-022e-4bc9-a993-7e31e3615744,P0083,2,74.39,2.0,cash
POS00001705,2026-01-17T01:20:38.427757,S001,ae48823c-8922-45d7-850d-8d9189c9581b,P0078,4,51.99,0.5,card
POS00001706,2026-01-17T15:58:38.427757,S001,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0077,4,29.99,2.0,card
POS00001707,2026-01-17T12:36:38.427757,S005,5f72439b-462c-4a1f-a38b-57f316bf6937,P0074,3,10.12,2.0,card
POS00001708,2026-01-17T08:57:38.427757,S001,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,P0093,3,51.99,0.0,card
POS00001709,2026-01-17T08:39:38.427757,S001,febf45b0-1cbb-4b56-b621-58a07674d168,P0057,3,18.51,0.0,apple_pay
POS00001710,2026-01-17T08:46:38.427757,S005,ede88b6b-6125-44c4-b3e7-8f864e98482d,P0075,2,16.22,1.0,apple_pay
POS00001711,2026-01-17T08:50:38.427757,S004,417eb827-5984-4919-b090-62a880eebd71,P0085,1,13.75,0.0,card
POS00001712,2026-01-16T22:41:38.427757,S005,7cf042e2-b019-4cbb-86e3-bf1059188705,P0037,4,36.76,0.0,cash
POS00001713,2026-01-17T07:37:38.427757,S003,be8e9d16-eb22-4a82-b6af-1be7517bb43d,P0054,4,11.12,2.0,apple_pay
POS00001714,2026-01-17T07:04:38.427757,S004,704b231b-e51b-4221-9196-70dbacd16cd2,P0092,4,46.4,0.0,card
POS00001715,2026-01-17T09:43:38.427757,S002,c19954ae-8999-4650-af6a-0ff8a851a4c9,P0038,4,49.33,2.0,cash
POS00001716,2026-01-17T04:33:38.427757,S004,e092e665-f955-45df-b139-849d45acfb35,P0071,2,10.55,0.0,apple_pay
POS00001717,2026-01-16T23:09:38.427757,S003,a5784765-6c31-4635-902a-230ebe5d6d6d,P0095,1,20.25,0.0,google_pay
POS00001718,2026-01-16T19:52:38.427757,S005,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,P0045,1,24.25,0.0,apple_pay
POS00001719,2026-01-16T21:50:38.427757,S001,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,P0049,4,38.33,0.0,apple_pay
POS00001720,2026-01-17T00:41:38.427757,S002,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0093,3,51.99,0.0,apple_pay
POS00001721,2026-01-17T14:12:38.427757,S002,482648b7-cefe-41d2-a100-62e6ae7f1410,P0095,3,20.25,0.5,google_pay
POS00001722,2026-01-17T01:59:38.427757,S002,6baf675e-0547-4a45-a3bb-65e0c0c724a3,P0006,2,44.59,2.0,apple_pay
POS00001723,2026-01-17T11:26:38.427757,S004,69b4b290-f645-4467-9083-423dcc3c9eb0,P0055,1,74.46,0.0,apple_pay
POS00001724,2026-01-17T13:58:38.427757,S001,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,P0094,1,30.0,0.0,cash
POS00001725,2026-01-17T05:58:38.427757,S004,78ed162f-5fd3-461f-8a6c-50b0c67ff6c6,P0080,3,66.01,0.0,cash
POS00001726,2026-01-17T13:00:38.427757,S002,1eb8916f-e09a-4434-9297-fae0e6db9c93,P0047,1,33.05,2.0,google_pay
POS00001727,2026-01-17T06:45:38.427757,S001,c452a192-de23-4a87-ac1b-f81d15116554,P0079,1,43.22,1.0,cash
POS00001728,2026-01-17T07:45:38.427757,S002,26d80128-3cb1-4967-b62a-fe6b594faec0,P0060,2,29.36,0.0,apple_pay
POS00001729,2026-01-16T19:47:38.427757,S003,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,P0055,1,74.46,0.0,google_pay
POS00001730,2026-01-17T14:37:38.427757,S001,417eb827-5984-4919-b090-62a880eebd71,P0027,4,68.5,1.0,cash
POS00001731,2026-01-18T05:37:38.427757,S001,d8cea58c-b202-46d9-b278-d78f1672bf68,P0054,2,11.12,1.0,cash
POS00001732,2026-01-18T04:39:38.427757,S002,26e51e06-67fc-41d5-bf6c-5ffb61bd550f,P0007,3,73.76,0.0,cash
POS00001733,2026-01-18T07:51:38.427757,S004,de93c243-2941-4de4-bdb3-c4e4f094a6e8,P0054,1,11.12,0.0,apple_pay
POS00001734,2026-01-18T15:38:38.427757,S002,213fdb8d-6d5f-4622-85ad-51f78978c143,P0044,2,60.11,0.0,cash
POS00001735,2026-01-18T01:55:38.427757,S004,c5aaeb97-5941-4bda-80da-46a979c9cfb2,P0008,4,19.62,0.0,cash
POS00001736,2026-01-18T15:29:38.427757,S004,4df7d833-d3f4-4c5e-a846-126f316bdd35,P0035,2,50.02,0.0,cash
POS00001737,2026-01-17T19:41:38.427757,S004,54b28a4a-282c-40ff-9bfe-7f6c1a42e383,P0031,3,73.88,0.5,card
POS00001738,2026-01-17T23:09:38.427757,S004,26d80128-3cb1-4967-b62a-fe6b594faec0,P0022,2,107.91,0.0,apple_pay
POS00001739,2026-01-18T00:25:38.427757,S003,767fcd5a-c4e6-407b-aa39-ddf571969e51,P0053,2,44.77,0.0,apple_pay
POS00001740,2026-01-18T08:45:38.427757,S002,6d5bb897-82fa-4992-9cdc-ac1d23fc6f75,P0046,2,51.27,1.0,cash
POS00001741,2026-01-18T12:59:38.427757,S002,ee587b12-4fb7-4266-a5db-76cd88a574e3,P0010,4,56.71,2.0,apple_pay
POS00001742,2026-01-18T08:35:38.427757,S005,4447991e-e75f-426e-b835-a5de0f7a5b90,P0081,1,85.13,0.5,apple_pay
POS00001743,2026-01-18T12:40:38.427757,S002,7eed74b2-ee31-4346-ac26-83eea8aeead3,P0087,1,15.83,2.0,card
POS00001744,2026-01-18T08:33:38.427757,S004,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0068,1,54.53,2.0,cash
POS00001745,2026-01-17T20:30:38.427757,S002,d89c1753-ba08-490a-8e06-05ab2cd5617f,P0001,1,46.81,0.0,google_pay
POS00001746,2026-01-18T13:28:38.427757,S001,42c1a7a7-372b-491a-b837-641f638559c3,P0091,1,41.75,0.5,apple_pay
POS00001747,2026-01-18T04:29:38.427757,S004,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,P0034,2,7.76,1.0,cash
POS00001748,2026-01-18T03:56:38.427757,S002,d8cea58c-b202-46d9-b278-d78f1672bf68,P0082,4,72.93,0.0,card
POS00001749,2026-01-18T15:32:38.427757,S003,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,P0089,4,12.29,0.0,apple_pay
POS00001750,2026-01-18T13:49:38.427757,S004,42c1a7a7-372b-491a-b837-641f638559c3,P0063,3,27.98,0.5,card
POS00001751,2026-01-18T06:57:38.427757,S003,dbec9f18-f9d6-49f4-a1b9-1c5067c07e34,P0016,4,33.08,0.0,card
POS00001752,2026-01-18T12:04:38.427757,S004,14f6d48f-02ac-4ba4-8702-2ddb03edbfcd,P0058,1,11.39,0.0,google_pay
POS00001753,2026-01-18T06:25:38.427757,S001,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0047,2,33.05,2.0,cash
POS00001754,2026-01-18T15:56:38.427757,S004,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,P0070,1,62.59,0.5,apple_pay
POS00001755,2026-01-18T04:36:38.427757,S003,4a51fc50-7ae1-4ac9-a2bb-c2c098789644,P0010,3,56.71,1.0,apple_pay
POS00001756,2026-01-18T07:09:38.427757,S001,463b3e95-5ca5-4c65-91ce-becd84a562ac,P0046,1,51.27,2.0,google_pay
POS00001757,2026-01-18T16:17:38.427757,S004,972f4b1d-eba9-428f-b9b2-526ec9a7c13d,P0034,1,7.76,0.0,apple_pay
POS00001758,2026-01-18T14:43:38.427757,S003,dbec9f18-f9d6-49f4-a1b9-1c5067c07e34,P0095,1,20.25,0.0,card
POS00001759,2026-01-18T14:53:38.427757,S003,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0036,1,25.45,1.0,google_pay
POS00001760,2026-01-18T06:14:38.427757,S004,58748e6f-c99e-4a2a-8f53-00f8a17ed561,P0073,2,26.66,0.0,cash
POS00001761,2026-01-18T14:15:38.427757,S001,c19954ae-8999-4650-af6a-0ff8a851a4c9,P0015,4,46.55,2.0,apple_pay
POS00001762,2026-01-18T07:31:38.427757,S001,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,P0078,2,51.99,0.0,google_pay
POS00001763,2026-01-18T12:14:38.427757,S003,3537df7e-1e0c-4ebc-8b03-ca077680265e,P0011,4,51.7,0.0,cash
POS00001764,2026-01-17T20:47:38.427757,S001,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,P0045,2,24.25,0.0,cash
POS00001765,2026-01-18T05:24:38.427757,S001,c19954ae-8999-4650-af6a-0ff8a851a4c9,P0077,1,29.99,0.0,apple_pay
POS00001766,2026-01-18T03:53:38.427757,S001,a6dc89ad-0ab9-46e5-814e-b948e78283ea,P0044,3,60.11,0.0,card
POS00001767,2026-01-17T16:48:38.427757,S001,bc4e54c6-abc6-4a69-8190-1ce7782d5052,P0081,3,85.13,0.0,google_pay
POS00001768,2026-01-18T00:32:38.427757,S005,2b875069-b43b-435c-8632-e3a37a5e253f,P0064,2,85.44,1.0,google_pay
POS00001769,2026-01-17T19:57:38.427757,S004,a4e71d72-eb78-4d2f-af05-e15e456b0602,P0068,1,54.53,0.0,cash
POS00001770,2026-01-18T15:54:38.427757,S003,972f4b1d-eba9-428f-b9b2-526ec9a7c13d,P0029,4,101.35,0.0,google_pay
POS00001771,2026-01-18T07:56:38.427757,S005,6b639b9c-2867-4dd1-918f-040de9e22ea7,P0053,2,44.77,0.5,card
POS00001772,2026-01-18T02:03:38.427757,S005,751cd394-021e-4684-b7c1-c76ceaba880e,P0090,4,73.26,1.0,google_pay
POS00001773,2026-01-18T08:02:38.427757,S001,ea975863-cbd7-4a57-9bcc-6dc452d9d617,P0008,1,19.62,1.0,cash
POS00001774,2026-01-17T21:37:38.427757,S001,f159bb63-bcfa-46e3-bd1e-0b6309f5e698,P0074,4,10.12,0.5,card
POS00001775,2026-01-17T21:49:38.427757,S004,dc8d211a-f49b-4a42-8bba-b2192ec30739,P0009,1,10.7,2.0,apple_pay
POS00001776,2026-01-18T05:31:38.427757,S005,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,P0081,3,85.13,0.0,card
POS00001777,2026-01-18T07:32:38.427757,S004,1e8ece07-ea7e-481c-959a-fc5c31a2e68e,P0099,2,58.74,0.5,card
POS00001778,2026-01-17T22:32:38.427757,S005,2b875069-b43b-435c-8632-e3a37a5e253f,P0082,3,72.93,1.0,card
POS00001779,2026-01-17T18:10:38.427757,S003,00d35478-b6e8-46ea-8775-802752d6b14d,P0007,4,73.76,1.0,cash
POS00001780,2026-01-18T11:44:38.427757,S004,dc8d211a-f49b-4a42-8bba-b2192ec30739,P0037,3,36.76,0.0,card
POS00001781,2026-01-18T12:13:38.427757,S003,26d80128-3cb1-4967-b62a-fe6b594faec0,P0078,3,51.99,0.0,apple_pay
POS00001782,2026-01-17T23:52:38.427757,S002,cbd85615-83c3-4817-9cab-7a48d0b8cfde,P0053,2,44.77,2.0,card
POS00001783,2026-01-17T17:32:38.427757,S004,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,P0080,4,66.01,2.0,apple_pay
POS00001784,2026-01-18T11:33:38.427757,S003,59fab1c2-7b2d-497c-b149-f419ba07426f,P0047,1,33.05,0.5,google_pay
POS00001785,2026-01-17T21:31:38.427757,S001,417eb827-5984-4919-b090-62a880eebd71,P0032,4,21.11,2.0,apple_pay
POS00001786,2026-01-18T11:35:38.427757,S004,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,P0092,3,46.4,0.5,card
POS00001787,2026-01-18T03:41:38.427757,S004,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0019,2,104.27,1.0,card
POS00001788,2026-01-17T19:02:38.427757,S001,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,P0009,2,10.7,1.0,apple_pay
POS00001789,2026-01-18T01:01:38.427757,S003,18259d04-ecb8-472b-9236-465f686eae07,P0086,3,69.91,0.0,apple_pay
POS00001790,2026-01-18T14:16:38.427757,S003,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,P0021,3,28.98,0.0,apple_pay
POS00001791,2026-01-18T05:04:38.427757,S002,02c1ca79-c8d0-4d91-ac85-3615a40af0fb,P0034,1,7.76,0.0,apple_pay
POS00001792,2026-01-18T02:12:38.427757,S004,14f6d48f-02ac-4ba4-8702-2ddb03edbfcd,P0091,4,41.75,0.0,card
POS00001793,2026-01-17T18:45:38.427757,S003,567c0ba3-de43-461e-9729-a07ccb37363e,P0091,4,41.75,1.0,google_pay
POS00001794,2026-01-17T23:34:38.427757,S001,16d4db6a-9eef-4e49-a741-b548ec021614,P0072,1,16.86,0.0,google_pay
POS00001795,2026-01-18T13:24:38.427757,S002,fe45199f-b031-43cc-a3c6-cd858a3ba81d,P0056,1,67.33,0.0,cash
POS00001796,2026-01-18T08:15:38.427757,S003,30e9ce9c-9beb-4f8b-b24a-2397e692a486,P0100,1,71.32,2.0,card
POS00001797,2026-01-18T10:28:38.427757,S001,b6e01e7d-80a5-4676-9682-7217bca64c3e,P0041,4,41.99,2.0,google_pay
POS00001798,2026-01-18T00:14:38.427757,S003,d89c1753-ba08-490a-8e06-05ab2cd5617f,P0092,4,46.4,1.0,google_pay
POS00001799,2026-01-17T16:34:38.427757,S002,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,P0055,1,74.46,0.0,apple_pay
POS00001800,2026-01-18T02:28:38.427757,S002,d80649d6-9c50-47fe-bcbd-2a20fe445dd3,P0087,4,15.83,0.0,cash
POS00001801,2026-01-18T04:44:38.427757,S005,94d0c39f-f0f3-40cd-8587-7881655a9801,P0025,4,63.05,1.0,card
POS00001802,2026-01-17T16:45:38.427757,S003,9f8e4553-c838-4cfe-9f73-ce32d9dba1e5,P0048,2,103.81,2.0,card
POS00001803,2026-01-17T22:45:38.427757,S004,31b37ab7-cd6e-4f1d-888a-8285a1a19d71,P0076,3,14.83,0.0,apple_pay
POS00001804,2026-01-17T20:57:38.427757,S003,ede88b6b-6125-44c4-b3e7-8f864e98482d,P0065,1,49.91,0.0,cash
POS00001805,2026-01-18T10:19:38.427757,S001,2b875069-b43b-435c-8632-e3a37a5e253f,P0048,4,103.81,1.0,apple_pay
POS00001806,2026-01-18T10:10:38.427757,S001,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,P0057,1,18.51,0.0,apple_pay
POS00001807,2026-01-17T23:54:38.427757,S004,bf4d1c4d-7584-4d6c-9fcf-4cfa5d865f82,P0050,2,25.68,1.0,apple_pay
POS00001808,2026-01-18T01:31:38.427757,S001,213fdb8d-6d5f-4622-85ad-51f78978c143,P0049,1,38.33,0.0,google_pay
POS00001809,2026-01-17T16:52:38.427757,S001,dc8d211a-f49b-4a42-8bba-b2192ec30739,P0045,4,24.25,0.0,cash
POS00001810,2026-01-17T22:26:38.427757,S001,b213a275-ecc1-489e-b8d7-ac6025f61a01,P0072,2,16.86,0.0,cash
POS00001811,2026-01-18T10:22:38.427757,S001,febf45b0-1cbb-4b56-b621-58a07674d168,P0087,4,15.83,0.0,card
POS00001812,2026-01-18T04:01:38.427757,S004,83c89055-5a29-4e2e-b912-bfe4878d2dec,P0074,4,10.12,0.0,apple_pay
POS00001813,2026-01-18T15:22:38.427757,S005,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,P0091,2,41.75,0.5,google_pay
POS00001814,2026-01-18T01:30:38.427757,S005,7fcbcdbe-8c95-4a7a-8622-521319df1089,P0034,4,7.76,1.0,card
POS00001815,2026-01-18T09:06:38.427757,S002,50c37fea-54c0-47ce-876d-cf1a32258977,P0098,4,45.17,2.0,card
