snapshot_ts,store_id,product_id,on_hand_qty
2026-01-19T16:25:39.219674,S002,P0090,11
2026-01-19T16:25:39.219674,S003,P0090,34
2026-01-19T16:25:39.219674,S004,P0090,192
2026-01-19T16:25:39.219674,S005,P0090,17
2026-01-19T16:25:39.219674,S001,P0091,101
2026-01-19T16:25:39.219674,S002,P0091,175
2026-01-19T16:25:39.219674,S003,P0091,183
2026-01-19T16:25:39.219674,S004,P0091,90
2026-01-19T16:25:39.219674,S005,P0091,78
2026-01-19T16:25:39.219674,S001,P0092,60
2026-01-19T16:25:39.219674,S002,P0092,89
2026-01-19T16:25:39.219674,S003,P0092,9
2026-01-19T16:25:39.219674,S004,P0092,58
2026-01-19T16:25:39.219674,S005,P0092,67
2026-01-19T16:25:39.219674,S001,P0093,71
2026-01-19T16:25:39.219674,S002,P0093,20
2026-01-19T16:25:39.219674,S003,P0093,29
2026-01-19T16:25:39.219674,S004,P0093,156
2026-01-19T16:25:39.219674,S005,P0093,93
2026-01-19T16:25:39.219674,S001,P0094,178
2026-01-19T16:25:39.219674,S002,P0094,57
2026-01-19T16:25:39.219674,S003,P0094,56
2026-01-19T16:25:39.219674,S004,P0094,2
2026-01-19T16:25:39.219674,S005,P0094,97
2026-01-19T16:25:39.219674,S001,P0095,200
2026-01-19T16:25:39.219674,S002,P0095,187
2026-01-19T16:25:39.219674,S003,P0095,7
2026-01-19T16:25:39.219674,S004,P0095,200
2026-01-19T16:25:39.219674,S005,P0095,144
2026-01-19T16:25:39.219674,S001,P0096,84
2026-01-19T16:25:39.219674,S002,P0096,95
2026-01-19T16:25:39.219674,S003,P0096,150
2026-01-19T16:25:39.219674,S004,P0096,38
2026-01-19T16:25:39.219674,S005,P0096,66
2026-01-19T16:25:39.219674,S001,P0097,94
2026-01-19T16:25:39.219674,S002,P0097,189
2026-01-19T16:25:39.219674,S003,P0097,78
2026-01-19T16:25:39.219674,S004,P0097,92
2026-01-19T16:25:39.219674,S005,P0097,33
2026-01-19T16:25:39.219674,S001,P0098,165
2026-01-19T16:25:39.219674,S002,P0098,184
2026-01-19T16:25:39.219674,S003,P0098,98
2026-01-19T16:25:39.219674,S004,P0098,163
2026-01-19T16:25:39.219674,S005,P0098,12
2026-01-19T16:25:39.219674,S001,P0099,136
2026-01-19T16:25:39.219674,S002,P0099,131
2026-01-19T16:25:39.219674,S003,P0099,141
2026-01-19T16:25:39.219674,S004,P0099,32
2026-01-19T16:25:39.219674,S005,P0099,154
2026-01-19T16:25:39.219674,S001,P0100,22
2026-01-19T16:25:39.219674,S002,P0100,83
2026-01-19T16:25:39.219674,S003,P0100,99
2026-01-19T16:25:39.219674,S004,P0100,5
2026-01-19T16:25:39.219674,S005,P0100,156
2026-01-20T16:25:39.219674,S001,P0001,182
2026-01-20T16:25:39.219674,S002,P0001,150
2026-01-20T16:25:39.219674,S003,P0001,50
2026-01-20T16:25:39.219674,S004,P0001,6
2026-01-20T16:25:39.219674,S005,P0001,197
2026-01-20T16:25:39.219674,S001,P0002,194
2026-01-20T16:25:39.219674,S002,P0002,95
2026-01-20T16:25:39.219674,S003,P0002,197
2026-01-20T16:25:39.219674,S004,P0002,33
2026-01-20T16:25:39.219674,S005,P0002,97
2026-01-20T16:25:39.219674,S001,P0003,177
2026-01-20T16:25:39.219674,S002,P0003,104
2026-01-20T16:25:39.219674,S003,P0003,41
2026-01-20T16:25:39.219674,S004,P0003,163
2026-01-20T16:25:39.219674,S005,P0003,141
2026-01-20T16:25:39.219674,S001,P0004,181
2026-01-20T16:25:39.219674,S002,P0004,79
2026-01-20T16:25:39.219674,S003,P0004,107
2026-01-20T16:25:39.219674,S004,P0004,166
2026-01-20T16:25:39.219674,S005,P0004,66
2026-01-20T16:25:39.219674,S001,P0005,92
2026-01-20T16:25:39.219674,S002,P0005,120
2026-01-20T16:25:39.219674,S003,P0005,34
2026-01-20T16:25:39.219674,S004,P0005,147
2026-01-20T16:25:39.219674,S005,P0005,191
2026-01-20T16:25:39.219674,S001,P0006,38
2026-01-20T16:25:39.219674,S002,P0006,149
2026-01-20T16:25:39.219674,S003,P0006,188
2026-01-20T16:25:39.219674,S004,P0006,186
2026-01-20T16:25:39.219674,S005,P0006,94
2026-01-20T16:25:39.219674,S001,P0007,171
2026-01-20T16:25:39.219674,S002,P0007,91
2026-01-20T16:25:39.219674,S003,P0007,120
2026-01-20T16:25:39.219674,S004,P0007,169
2026-01-20T16:25:39.219674,S005,P0007,114
2026-01-20T16:25:39.219674,S001,P0008,90
2026-01-20T16:25:39.219674,S002,P0008,50
2026-01-20T16:25:39.219674,S003,P0008,125
2026-01-20T16:25:39.219674,S004,P0008,152
2026-01-20T16:25:39.219674,S005,P0008,76
2026-01-20T16:25:39.219674,S001,P0009,190
2026-01-20T16:25:39.219674,S002,P0009,161
2026-01-20T16:25:39.219674,S003,P0009,133
2026-01-20T16:25:39.219674,S004,P0009,93
2026-01-20T16:25:39.219674,S005,P0009,134
2026-01-20T16:25:39.219674,S001,P0010,174
2026-01-20T16:25:39.219674,S002,P0010,170
2026-01-20T16:25:39.219674,S003,P0010,72
2026-01-20T16:25:39.219674,S004,P0010,80
2026-01-20T16:25:39.219674,S005,P0010,131
2026-01-20T16:25:39.219674,S001,P0011,62
2026-01-20T16:25:39.219674,S002,P0011,51
2026-01-20T16:25:39.219674,S003,P0011,197
2026-01-20T16:25:39.219674,S004,P0011,184
2026-01-20T16:25:39.219674,S005,P0011,4
2026-01-20T16:25:39.219674,S001,P0012,114
2026-01-20T16:25:39.219674,S002,P0012,30
2026-01-20T16:25:39.219674,S003,P0012,185
2026-01-20T16:25:39.219674,S004,P0012,129
2026-01-20T16:25:39.219674,S005,P0012,44
2026-01-20T16:25:39.219674,S001,P0013,112
2026-01-20T16:25:39.219674,S002,P0013,1
2026-01-20T16:25:39.219674,S003,P0013,67
2026-01-20T16:25:39.219674,S004,P0013,26
2026-01-20T16:25:39.219674,S005,P0013,99
2026-01-20T16:25:39.219674,S001,P0014,94
2026-01-20T16:25:39.219674,S002,P0014,178
2026-01-20T16:25:39.219674,S003,P0014,146
2026-01-20T16:25:39.219674,S004,P0014,36
2026-01-20T16:25:39.219674,S005,P0014,48
2026-01-20T16:25:39.219674,S001,P0015,156
2026-01-20T16:25:39.219674,S002,P0015,21
2026-01-20T16:25:39.219674,S003,P0015,160
2026-01-20T16:25:39.219674,S004,P0015,18
2026-01-20T16:25:39.219674,S005,P0015,79
2026-01-20T16:25:39.219674,S001,P0016,63
2026-01-20T16:25:39.219674,S002,P0016,157
2026-01-20T16:25:39.219674,S003,P0016,31
2026-01-20T16:25:39.219674,S004,P0016,110
2026-01-20T16:25:39.219674,S005,P0016,32
2026-01-20T16:25:39.219674,S001,P0017,135
2026-01-20T16:25:39.219674,S002,P0017,184
2026-01-20T16:25:39.219674,S003,P0017,69
2026-01-20T16:25:39.219674,S004,P0017,134
2026-01-20T16:25:39.219674,S005,P0017,114
2026-01-20T16:25:39.219674,S001,P0018,172
2026-01-20T16:25:39.219674,S002,P0018,131
2026-01-20T16:25:39.219674,S003,P0018,11
2026-01-20T16:25:39.219674,S004,P0018,3
2026-01-20T16:25:39.219674,S005,P0018,42
2026-01-20T16:25:39.219674,S001,P0019,28
2026-01-20T16:25:39.219674,S002,P0019,180
2026-01-20T16:25:39.219674,S003,P0019,59
2026-01-20T16:25:39.219674,S004,P0019,45
2026-01-20T16:25:39.219674,S005,P0019,131
2026-01-20T16:25:39.219674,S001,P0020,160
2026-01-20T16:25:39.219674,S002,P0020,31
2026-01-20T16:25:39.219674,S003,P0020,32
2026-01-20T16:25:39.219674,S004,P0020,144
2026-01-20T16:25:39.219674,S005,P0020,57
2026-01-20T16:25:39.219674,S001,P0021,182
2026-01-20T16:25:39.219674,S002,P0021,29
2026-01-20T16:25:39.219674,S003,P0021,39
2026-01-20T16:25:39.219674,S004,P0021,117
2026-01-20T16:25:39.219674,S005,P0021,180
2026-01-20T16:25:39.219674,S001,P0022,84
2026-01-20T16:25:39.219674,S002,P0022,184
2026-01-20T16:25:39.219674,S003,P0022,31
2026-01-20T16:25:39.219674,S004,P0022,40
2026-01-20T16:25:39.219674,S005,P0022,1
2026-01-20T16:25:39.219674,S001,P0023,97
2026-01-20T16:25:39.219674,S002,P0023,34
2026-01-20T16:25:39.219674,S003,P0023,166
2026-01-20T16:25:39.219674,S004,P0023,152
2026-01-20T16:25:39.219674,S005,P0023,192
2026-01-20T16:25:39.219674,S001,P0024,133
2026-01-20T16:25:39.219674,S002,P0024,194
2026-01-20T16:25:39.219674,S003,P0024,139
2026-01-20T16:25:39.219674,S004,P0024,115
2026-01-20T16:25:39.219674,S005,P0024,195
2026-01-20T16:25:39.219674,S001,P0025,109
2026-01-20T16:25:39.219674,S002,P0025,200
2026-01-20T16:25:39.219674,S003,P0025,90
2026-01-20T16:25:39.219674,S004,P0025,20
2026-01-20T16:25:39.219674,S005,P0025,152
2026-01-20T16:25:39.219674,S001,P0026,123
2026-01-20T16:25:39.219674,S002,P0026,19
2026-01-20T16:25:39.219674,S003,P0026,103
2026-01-20T16:25:39.219674,S004,P0026,191
2026-01-20T16:25:39.219674,S005,P0026,191
2026-01-20T16:25:39.219674,S001,P0027,127
2026-01-20T16:25:39.219674,S002,P0027,1
2026-01-20T16:25:39.219674,S003,P0027,91
2026-01-20T16:25:39.219674,S004,P0027,79
2026-01-20T16:25:39.219674,S005,P0027,144
2026-01-20T16:25:39.219674,S001,P0028,104
2026-01-20T16:25:39.219674,S002,P0028,171
2026-01-20T16:25:39.219674,S003,P0028,46
2026-01-20T16:25:39.219674,S004,P0028,111
2026-01-20T16:25:39.219674,S005,P0028,66
2026-01-20T16:25:39.219674,S001,P0029,131
2026-01-20T16:25:39.219674,S002,P0029,123
2026-01-20T16:25:39.219674,S003,P0029,191
2026-01-20T16:25:39.219674,S004,P0029,190
2026-01-20T16:25:39.219674,S005,P0029,9
2026-01-20T16:25:39.219674,S001,P0030,97
2026-01-20T16:25:39.219674,S002,P0030,99
2026-01-20T16:25:39.219674,S003,P0030,9
2026-01-20T16:25:39.219674,S004,P0030,198
2026-01-20T16:25:39.219674,S005,P0030,134
2026-01-20T16:25:39.219674,S001,P0031,123
2026-01-20T16:25:39.219674,S002,P0031,58
2026-01-20T16:25:39.219674,S003,P0031,163
2026-01-20T16:25:39.219674,S004,P0031,110
2026-01-20T16:25:39.219674,S005,P0031,110
2026-01-20T16:25:39.219674,S001,P0032,114
2026-01-20T16:25:39.219674,S002,P0032,15
2026-01-20T16:25:39.219674,S003,P0032,43
2026-01-20T16:25:39.219674,S004,P0032,33
2026-01-20T16:25:39.219674,S005,P0032,26
2026-01-20T16:25:39.219674,S001,P0033,35
2026-01-20T16:25:39.219674,S002,P0033,140
2026-01-20T16:25:39.219674,S003,P0033,108
2026-01-20T16:25:39.219674,S004,P0033,31
2026-01-20T16:25:39.219674,S005,P0033,122
2026-01-20T16:25:39.219674,S001,P0034,67
2026-01-20T16:25:39.219674,S002,P0034,136
2026-01-20T16:25:39.219674,S003,P0034,193
2026-01-20T16:25:39.219674,S004,P0034,112
2026-01-20T16:25:39.219674,S005,P0034,136
2026-01-20T16:25:39.219674,S001,P0035,137
2026-01-20T16:25:39.219674,S002,P0035,179
2026-01-20T16:25:39.219674,S003,P0035,153
2026-01-20T16:25:39.219674,S004,P0035,32
2026-01-20T16:25:39.219674,S005,P0035,118
2026-01-20T16:25:39.219674,S001,P0036,22
2026-01-20T16:25:39.219674,S002,P0036,145
2026-01-20T16:25:39.219674,S003,P0036,98
2026-01-20T16:25:39.219674,S004,P0036,40
2026-01-20T16:25:39.219674,S005,P0036,91
2026-01-20T16:25:39.219674,S001,P0037,57
2026-01-20T16:25:39.219674,S002,P0037,161
2026-01-20T16:25:39.219674,S003,P0037,47
2026-01-20T16:25:39.219674,S004,P0037,75
2026-01-20T16:25:39.219674,S005,P0037,163
2026-01-20T16:25:39.219674,S001,P0038,196
2026-01-20T16:25:39.219674,S002,P0038,77
2026-01-20T16:25:39.219674,S003,P0038,6
2026-01-20T16:25:39.219674,S004,P0038,126
2026-01-20T16:25:39.219674,S005,P0038,73
2026-01-20T16:25:39.219674,S001,P0039,149
2026-01-20T16:25:39.219674,S002,P0039,161
2026-01-20T16:25:39.219674,S003,P0039,0
2026-01-20T16:25:39.219674,S004,P0039,15
2026-01-20T16:25:39.219674,S005,P0039,168
2026-01-20T16:25:39.219674,S001,P0040,37
2026-01-20T16:25:39.219674,S002,P0040,3
2026-01-20T16:25:39.219674,S003,P0040,27
2026-01-20T16:25:39.219674,S004,P0040,24
2026-01-20T16:25:39.219674,S005,P0040,85
2026-01-20T16:25:39.219674,S001,P0041,107
2026-01-20T16:25:39.219674,S002,P0041,165
2026-01-20T16:25:39.219674,S003,P0041,18
2026-01-20T16:25:39.219674,S004,P0041,165
2026-01-20T16:25:39.219674,S005,P0041,181
2026-01-20T16:25:39.219674,S001,P0042,156
2026-01-20T16:25:39.219674,S002,P0042,48
2026-01-20T16:25:39.219674,S003,P0042,56
2026-01-20T16:25:39.219674,S004,P0042,132
2026-01-20T16:25:39.219674,S005,P0042,150
2026-01-20T16:25:39.219674,S001,P0043,167
2026-01-20T16:25:39.219674,S002,P0043,89
2026-01-20T16:25:39.219674,S003,P0043,176
2026-01-20T16:25:39.219674,S004,P0043,151
2026-01-20T16:25:39.219674,S005,P0043,49
2026-01-20T16:25:39.219674,S001,P0044,154
2026-01-20T16:25:39.219674,S002,P0044,18
2026-01-20T16:25:39.219674,S003,P0044,75
2026-01-20T16:25:39.219674,S004,P0044,104
2026-01-20T16:25:39.219674,S005,P0044,191
2026-01-20T16:25:39.219674,S001,P0045,187
2026-01-20T16:25:39.219674,S002,P0045,171
2026-01-20T16:25:39.219674,S003,P0045,22
2026-01-20T16:25:39.219674,S004,P0045,107
2026-01-20T16:25:39.219674,S005,P0045,114
2026-01-20T16:25:39.219674,S001,P0046,57
2026-01-20T16:25:39.219674,S002,P0046,167
2026-01-20T16:25:39.219674,S003,P0046,45
2026-01-20T16:25:39.219674,S004,P0046,73
2026-01-20T16:25:39.219674,S005,P0046,6
2026-01-20T16:25:39.219674,S001,P0047,84
2026-01-20T16:25:39.219674,S002,P0047,145
2026-01-20T16:25:39.219674,S003,P0047,127
2026-01-20T16:25:39.219674,S004,P0047,127
2026-01-20T16:25:39.219674,S005,P0047,54
2026-01-20T16:25:39.219674,S001,P0048,197
2026-01-20T16:25:39.219674,S002,P0048,58
2026-01-20T16:25:39.219674,S003,P0048,31
2026-01-20T16:25:39.219674,S004,P0048,101
2026-01-20T16:25:39.219674,S005,P0048,77
2026-01-20T16:25:39.219674,S001,P0049,66
2026-01-20T16:25:39.219674,S002,P0049,133
2026-01-20T16:25:39.219674,S003,P0049,5
2026-01-20T16:25:39.219674,S004,P0049,100
2026-01-20T16:25:39.219674,S005,P0049,40
2026-01-20T16:25:39.219674,S001,P0050,73
2026-01-20T16:25:39.219674,S002,P0050,61
2026-01-20T16:25:39.219674,S003,P0050,110
2026-01-20T16:25:39.219674,S004,P0050,175
2026-01-20T16:25:39.219674,S005,P0050,51
2026-01-20T16:25:39.219674,S001,P0051,114
2026-01-20T16:25:39.219674,S002,P0051,34
2026-01-20T16:25:39.219674,S003,P0051,138
2026-01-20T16:25:39.219674,S004,P0051,169
2026-01-20T16:25:39.219674,S005,P0051,124
2026-01-20T16:25:39.219674,S001,P0052,158
2026-01-20T16:25:39.219674,S002,P0052,130
2026-01-20T16:25:39.219674,S003,P0052,93
2026-01-20T16:25:39.219674,S004,P0052,44
2026-01-20T16:25:39.219674,S005,P0052,154
2026-01-20T16:25:39.219674,S001,P0053,151
2026-01-20T16:25:39.219674,S002,P0053,200
2026-01-20T16:25:39.219674,S003,P0053,74
2026-01-20T16:25:39.219674,S004,P0053,133
2026-01-20T16:25:39.219674,S005,P0053,129
2026-01-20T16:25:39.219674,S001,P0054,70
2026-01-20T16:25:39.219674,S002,P0054,43
2026-01-20T16:25:39.219674,S003,P0054,44
2026-01-20T16:25:39.219674,S004,P0054,126
2026-01-20T16:25:39.219674,S005,P0054,90
2026-01-20T16:25:39.219674,S001,P0055,68
2026-01-20T16:25:39.219674,S002,P0055,4
2026-01-20T16:25:39.219674,S003,P0055,99
2026-01-20T16:25:39.219674,S004,P0055,105
2026-01-20T16:25:39.219674,S005,P0055,91
2026-01-20T16:25:39.219674,S001,P0056,106
2026-01-20T16:25:39.219674,S002,P0056,49
2026-01-20T16:25:39.219674,S003,P0056,157
2026-01-20T16:25:39.219674,S004,P0056,27
2026-01-20T16:25:39.219674,S005,P0056,112
2026-01-20T16:25:39.219674,S001,P0057,100
2026-01-20T16:25:39.219674,S002,P0057,166
2026-01-20T16:25:39.219674,S003,P0057,46
2026-01-20T16:25:39.219674,S004,P0057,53
2026-01-20T16:25:39.219674,S005,P0057,178
2026-01-20T16:25:39.219674,S001,P0058,184
2026-01-20T16:25:39.219674,S002,P0058,165
2026-01-20T16:25:39.219674,S003,P0058,165
2026-01-20T16:25:39.219674,S004,P0058,69
2026-01-20T16:25:39.219674,S005,P0058,63
2026-01-20T16:25:39.219674,S001,P0059,58
2026-01-20T16:25:39.219674,S002,P0059,176
2026-01-20T16:25:39.219674,S003,P0059,48
2026-01-20T16:25:39.219674,S004,P0059,102
2026-01-20T16:25:39.219674,S005,P0059,182
2026-01-20T16:25:39.219674,S001,P0060,95
2026-01-20T16:25:39.219674,S002,P0060,58
2026-01-20T16:25:39.219674,S003,P0060,96
2026-01-20T16:25:39.219674,S004,P0060,43
2026-01-20T16:25:39.219674,S005,P0060,94
2026-01-20T16:25:39.219674,S001,P0061,37
2026-01-20T16:25:39.219674,S002,P0061,120
2026-01-20T16:25:39.219674,S003,P0061,199
2026-01-20T16:25:39.219674,S004,P0061,45
2026-01-20T16:25:39.219674,S005,P0061,30
2026-01-20T16:25:39.219674,S001,P0062,188
2026-01-20T16:25:39.219674,S002,P0062,9
2026-01-20T16:25:39.219674,S003,P0062,168
2026-01-20T16:25:39.219674,S004,P0062,58
2026-01-20T16:25:39.219674,S005,P0062,23
2026-01-20T16:25:39.219674,S001,P0063,96
2026-01-20T16:25:39.219674,S002,P0063,37
2026-01-20T16:25:39.219674,S003,P0063,179
2026-01-20T16:25:39.219674,S004,P0063,0
2026-01-20T16:25:39.219674,S005,P0063,93
2026-01-20T16:25:39.219674,S001,P0064,129
2026-01-20T16:25:39.219674,S002,P0064,66
2026-01-20T16:25:39.219674,S003,P0064,137
2026-01-20T16:25:39.219674,S004,P0064,101
2026-01-20T16:25:39.219674,S005,P0064,45
2026-01-20T16:25:39.219674,S001,P0065,141
2026-01-20T16:25:39.219674,S002,P0065,60
2026-01-20T16:25:39.219674,S003,P0065,65
2026-01-20T16:25:39.219674,S004,P0065,132
2026-01-20T16:25:39.219674,S005,P0065,198
2026-01-20T16:25:39.219674,S001,P0066,87
2026-01-20T16:25:39.219674,S002,P0066,171
2026-01-20T16:25:39.219674,S003,P0066,106
2026-01-20T16:25:39.219674,S004,P0066,194
2026-01-20T16:25:39.219674,S005,P0066,188
2026-01-20T16:25:39.219674,S001,P0067,71
2026-01-20T16:25:39.219674,S002,P0067,165
2026-01-20T16:25:39.219674,S003,P0067,25
2026-01-20T16:25:39.219674,S004,P0067,169
2026-01-20T16:25:39.219674,S005,P0067,143
2026-01-20T16:25:39.219674,S001,P0068,86
2026-01-20T16:25:39.219674,S002,P0068,189
2026-01-20T16:25:39.219674,S003,P0068,163
2026-01-20T16:25:39.219674,S004,P0068,190
2026-01-20T16:25:39.219674,S005,P0068,161
2026-01-20T16:25:39.219674,S001,P0069,156
2026-01-20T16:25:39.219674,S002,P0069,150
2026-01-20T16:25:39.219674,S003,P0069,129
2026-01-20T16:25:39.219674,S004,P0069,42
2026-01-20T16:25:39.219674,S005,P0069,98
2026-01-20T16:25:39.219674,S001,P0070,81
2026-01-20T16:25:39.219674,S002,P0070,92
2026-01-20T16:25:39.219674,S003,P0070,167
2026-01-20T16:25:39.219674,S004,P0070,11
2026-01-20T16:25:39.219674,S005,P0070,200
2026-01-20T16:25:39.219674,S001,P0071,147
2026-01-20T16:25:39.219674,S002,P0071,170
2026-01-20T16:25:39.219674,S003,P0071,36
2026-01-20T16:25:39.219674,S004,P0071,5
2026-01-20T16:25:39.219674,S005,P0071,135
2026-01-20T16:25:39.219674,S001,P0072,109
2026-01-20T16:25:39.219674,S002,P0072,192
2026-01-20T16:25:39.219674,S003,P0072,178
2026-01-20T16:25:39.219674,S004,P0072,100
2026-01-20T16:25:39.219674,S005,P0072,44
2026-01-20T16:25:39.219674,S001,P0073,135
2026-01-20T16:25:39.219674,S002,P0073,36
2026-01-20T16:25:39.219674,S003,P0073,64
2026-01-20T16:25:39.219674,S004,P0073,186
2026-01-20T16:25:39.219674,S005,P0073,132
2026-01-20T16:25:39.219674,S001,P0074,109
2026-01-20T16:25:39.219674,S002,P0074,114
2026-01-20T16:25:39.219674,S003,P0074,101
2026-01-20T16:25:39.219674,S004,P0074,120
2026-01-20T16:25:39.219674,S005,P0074,85
2026-01-20T16:25:39.219674,S001,P0075,161
2026-01-20T16:25:39.219674,S002,P0075,12
2026-01-20T16:25:39.219674,S003,P0075,67
2026-01-20T16:25:39.219674,S004,P0075,103
2026-01-20T16:25:39.219674,S005,P0075,175
2026-01-20T16:25:39.219674,S001,P0076,18
2026-01-20T16:25:39.219674,S002,P0076,18
2026-01-20T16:25:39.219674,S003,P0076,172
2026-01-20T16:25:39.219674,S004,P0076,2
2026-01-20T16:25:39.219674,S005,P0076,22
2026-01-20T16:25:39.219674,S001,P0077,134
2026-01-20T16:25:39.219674,S002,P0077,55
2026-01-20T16:25:39.219674,S003,P0077,128
2026-01-20T16:25:39.219674,S004,P0077,187
2026-01-20T16:25:39.219674,S005,P0077,112
2026-01-20T16:25:39.219674,S001,P0078,23
2026-01-20T16:25:39.219674,S002,P0078,51
2026-01-20T16:25:39.219674,S003,P0078,75
2026-01-20T16:25:39.219674,S004,P0078,100
2026-01-20T16:25:39.219674,S005,P0078,18
2026-01-20T16:25:39.219674,S001,P0079,13
2026-01-20T16:25:39.219674,S002,P0079,119
2026-01-20T16:25:39.219674,S003,P0079,13
2026-01-20T16:25:39.219674,S004,P0079,84
2026-01-20T16:25:39.219674,S005,P0079,88
2026-01-20T16:25:39.219674,S001,P0080,5
2026-01-20T16:25:39.219674,S002,P0080,178
2026-01-20T16:25:39.219674,S003,P0080,101
2026-01-20T16:25:39.219674,S004,P0080,196
2026-01-20T16:25:39.219674,S005,P0080,127
2026-01-20T16:25:39.219674,S001,P0081,72
2026-01-20T16:25:39.219674,S002,P0081,19
2026-01-20T16:25:39.219674,S003,P0081,105
2026-01-20T16:25:39.219674,S004,P0081,28
2026-01-20T16:25:39.219674,S005,P0081,175
2026-01-20T16:25:39.219674,S001,P0082,12
2026-01-20T16:25:39.219674,S002,P0082,105
2026-01-20T16:25:39.219674,S003,P0082,17
2026-01-20T16:25:39.219674,S004,P0082,97
2026-01-20T16:25:39.219674,S005,P0082,145
2026-01-20T16:25:39.219674,S001,P0083,121
2026-01-20T16:25:39.219674,S002,P0083,70
2026-01-20T16:25:39.219674,S003,P0083,138
2026-01-20T16:25:39.219674,S004,P0083,97
2026-01-20T16:25:39.219674,S005,P0083,184
2026-01-20T16:25:39.219674,S001,P0084,131
2026-01-20T16:25:39.219674,S002,P0084,186
2026-01-20T16:25:39.219674,S003,P0084,49
2026-01-20T16:25:39.219674,S004,P0084,12
2026-01-20T16:25:39.219674,S005,P0084,72
2026-01-20T16:25:39.219674,S001,P0085,141
2026-01-20T16:25:39.219674,S002,P0085,151
2026-01-20T16:25:39.219674,S003,P0085,154
2026-01-20T16:25:39.219674,S004,P0085,62
2026-01-20T16:25:39.219674,S005,P0085,12
2026-01-20T16:25:39.219674,S001,P0086,39
2026-01-20T16:25:39.219674,S002,P0086,70
2026-01-20T16:25:39.219674,S003,P0086,112
2026-01-20T16:25:39.219674,S004,P0086,86
2026-01-20T16:25:39.219674,S005,P0086,93
2026-01-20T16:25:39.219674,S001,P0087,35
2026-01-20T16:25:39.219674,S002,P0087,62
2026-01-20T16:25:39.219674,S003,P0087,104
2026-01-20T16:25:39.219674,S004,P0087,76
2026-01-20T16:25:39.219674,S005,P0087,85
2026-01-20T16:25:39.219674,S001,P0088,182
2026-01-20T16:25:39.219674,S002,P0088,154
2026-01-20T16:25:39.219674,S003,P0088,104
2026-01-20T16:25:39.219674,S004,P0088,61
2026-01-20T16:25:39.219674,S005,P0088,35
2026-01-20T16:25:39.219674,S001,P0089,127
2026-01-20T16:25:39.219674,S002,P0089,134
2026-01-20T16:25:39.219674,S003,P0089,177
2026-01-20T16:25:39.219674,S004,P0089,147
2026-01-20T16:25:39.219674,S005,P0089,41
2026-01-20T16:25:39.219674,S001,P0090,155
2026-01-20T16:25:39.219674,S002,P0090,198
2026-01-20T16:25:39.219674,S003,P0090,100
2026-01-20T16:25:39.219674,S004,P0090,10
2026-01-20T16:25:39.219674,S005,P0090,110
2026-01-20T16:25:39.219674,S001,P0091,79
2026-01-20T16:25:39.219674,S002,P0091,45
2026-01-20T16:25:39.219674,S003,P0091,97
2026-01-20T16:25:39.219674,S004,P0091,14
2026-01-20T16:25:39.219674,S005,P0091,108
2026-01-20T16:25:39.219674,S001,P0092,119
2026-01-20T16:25:39.219674,S002,P0092,32
2026-01-20T16:25:39.219674,S003,P0092,86
2026-01-20T16:25:39.219674,S004,P0092,186
2026-01-20T16:25:39.219674,S005,P0092,161
2026-01-20T16:25:39.219674,S001,P0093,24
2026-01-20T16:25:39.219674,S002,P0093,99
2026-01-20T16:25:39.219674,S003,P0093,169
2026-01-20T16:25:39.219674,S004,P0093,121
2026-01-20T16:25:39.219674,S005,P0093,54
2026-01-20T16:25:39.219674,S001,P0094,13
2026-01-20T16:25:39.219674,S002,P0094,124
2026-01-20T16:25:39.219674,S003,P0094,93
2026-01-20T16:25:39.219674,S004,P0094,26
2026-01-20T16:25:39.219674,S005,P0094,179
2026-01-20T16:25:39.219674,S001,P0095,85
2026-01-20T16:25:39.219674,S002,P0095,190
2026-01-20T16:25:39.219674,S003,P0095,180
2026-01-20T16:25:39.219674,S004,P0095,100
2026-01-20T16:25:39.219674,S005,P0095,82
2026-01-20T16:25:39.219674,S001,P0096,151
2026-01-20T16:25:39.219674,S002,P0096,139
2026-01-20T16:25:39.219674,S003,P0096,114
2026-01-20T16:25:39.219674,S004,P0096,23
2026-01-20T16:25:39.219674,S005,P0096,191
2026-01-20T16:25:39.219674,S001,P0097,56
2026-01-20T16:25:39.219674,S002,P0097,98
2026-01-20T16:25:39.219674,S003,P0097,168
2026-01-20T16:25:39.219674,S004,P0097,67
2026-01-20T16:25:39.219674,S005,P0097,108
2026-01-20T16:25:39.219674,S001,P0098,9
2026-01-20T16:25:39.219674,S002,P0098,137
2026-01-20T16:25:39.219674,S003,P0098,134
2026-01-20T16:25:39.219674,S004,P0098,53
2026-01-20T16:25:39.219674,S005,P0098,128
2026-01-20T16:25:39.219674,S001,P0099,131
2026-01-20T16:25:39.219674,S002,P0099,39
2026-01-20T16:25:39.219674,S003,P0099,138
2026-01-20T16:25:39.219674,S004,P0099,124
2026-01-20T16:25:39.219674,S005,P0099,127
2026-01-20T16:25:39.219674,S001,P0100,115
2026-01-20T16:25:39.219674,S002,P0100,111
2026-01-20T16:25:39.219674,S003,P0100,196
2026-01-20T16:25:39.219674,S004,P0100,145
2026-01-20T16:25:39.219674,S005,P0100,175
2026-01-21T16:25:39.219674,S001,P0001,102
2026-01-21T16:25:39.219674,S002,P0001,86
2026-01-21T16:25:39.219674,S003,P0001,27
2026-01-21T16:25:39.219674,S004,P0001,124
2026-01-21T16:25:39.219674,S005,P0001,7
