order_id,order_ts,customer_id,channel,order_total,shipping_fee,tax,status
ECOM00000407,2026-01-14T23:38:39.098536,dbec9f18-f9d6-49f4-a1b9-1c5067c07e34,web,162.08,0.0,12.35,shipped
ECOM00000408,2026-01-15T03:58:39.098536,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,web,231.24,9.99,16.86,delivered
ECOM00000409,2026-01-15T15:29:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,94.68,7.99,6.61,cancelled
ECOM00000410,2026-01-15T07:52:39.098536,370a66ab-7f21-4f8f-a42c-61e94a98a1f2,web,29.76,7.99,1.66,placed
ECOM00000411,2026-01-15T13:57:39.098536,d909ebd0-23c6-4545-b999-e7504e245720,web,234.93,9.99,17.14,placed
ECOM00000412,2026-01-15T02:41:39.098536,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,web,185.68,7.99,13.54,placed
ECOM00000413,2026-01-15T15:50:39.098536,8ca470c5-0df2-4778-b365-65129908cd1e,web,262.79,0.0,20.03,shipped
ECOM00000414,2026-01-15T02:42:39.098536,69b4b290-f645-4467-9083-423dcc3c9eb0,web,121.94,4.99,8.91,placed
ECOM00000415,2026-01-15T01:24:39.098536,370a66ab-7f21-4f8f-a42c-61e94a98a1f2,web,185.76,9.99,13.4,shipped
ECOM00000416,2026-01-14T19:52:39.098536,ff315781-9e74-477b-b33d-3c6a928596ac,web,148.11,9.99,10.53,placed
ECOM00000417,2026-01-15T01:28:39.098536,ef82285f-74c7-4c81-8464-c88849233598,web,249.42,0.0,19.01,placed
ECOM00000418,2026-01-14T23:34:39.098536,e32cd8cb-a3a5-4d9a-a53c-3910a2ce490a,web,226.78,0.0,17.28,delivered
ECOM00000419,2026-01-15T00:28:39.098536,8f66b669-2055-4de0-8eda-f15e8d034d93,web,93.89,9.99,6.39,placed
ECOM00000420,2026-01-15T03:28:39.098536,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,web,228.42,4.99,17.03,placed
ECOM00000421,2026-01-15T09:54:39.098536,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,web,77.32,4.99,5.51,shipped
ECOM00000422,2026-01-15T06:18:39.098536,fb6c7447-4db1-4c12-91d1-c0d3dc31a4d7,web,158.14,0.0,12.05,shipped
ECOM00000423,2026-01-14T22:23:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,32.64,9.99,1.73,placed
ECOM00000424,2026-01-15T14:46:39.098536,54b28a4a-282c-40ff-9bfe-7f6c1a42e383,web,203.05,9.99,14.71,delivered
ECOM00000425,2026-01-14T16:35:39.098536,33fe72f1-fa7d-40af-b2f8-a4ff3faf351d,web,267.89,7.99,19.81,delivered
ECOM00000426,2026-01-14T17:13:39.098536,a9d2ad16-7440-48cd-849d-2c362019a7a6,web,59.84,9.99,3.8,placed
ECOM00000427,2026-01-15T02:17:39.098536,94d0c39f-f0f3-40cd-8587-7881655a9801,web,177.1,0.0,13.5,placed
ECOM00000428,2026-01-14T21:55:39.098536,0628347b-4caf-43b9-833c-de1bda9fb25e,web,241.6,0.0,18.41,delivered
ECOM00000429,2026-01-15T13:21:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,162.29,9.99,11.61,placed
ECOM00000430,2026-01-14T16:49:39.098536,bfde1c06-c0f1-4e2b-8080-3b4ef8030f33,web,21.49,0.0,1.64,placed
ECOM00000431,2026-01-15T05:35:39.098536,bbe98baf-055f-4256-bb02-ac80135c0920,web,262.74,9.99,19.26,placed
ECOM00000432,2026-01-15T07:22:39.098536,feca5e4e-3408-4be2-8233-6d455930b551,web,248.14,0.0,18.91,placed
ECOM00000433,2026-01-15T13:11:39.098536,31b37ab7-cd6e-4f1d-888a-8285a1a19d71,web,205.38,7.99,15.04,placed
ECOM00000434,2026-01-15T15:34:39.098536,ff315781-9e74-477b-b33d-3c6a928596ac,web,174.59,0.0,13.31,placed
ECOM00000435,2026-01-15T07:36:39.098536,a5784765-6c31-4635-902a-230ebe5d6d6d,web,174.05,4.99,12.88,delivered
ECOM00000436,2026-01-14T18:33:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,45.31,7.99,2.84,placed
ECOM00000437,2026-01-14T20:26:39.098536,11322d97-5ac5-4859-814a-3dd429b0fb23,web,183.4,9.99,13.22,delivered
ECOM00000438,2026-01-16T08:28:39.098536,310fdd49-11d2-4aa5-9f50-e1a399e51200,web,256.67,0.0,19.56,shipped
ECOM00000439,2026-01-15T20:28:39.098536,58748e6f-c99e-4a2a-8f53-00f8a17ed561,web,213.13,0.0,16.24,placed
ECOM00000440,2026-01-16T00:02:39.098536,2ae229c5-2254-4335-89e6-fbb9aca0c425,web,173.74,9.99,12.48,placed
ECOM00000441,2026-01-15T22:01:39.098536,16d4db6a-9eef-4e49-a741-b548ec021614,web,197.96,4.99,14.71,placed
ECOM00000442,2026-01-16T07:13:39.098536,7b7654d2-d58c-4452-b318-3fed60e11e2e,web,183.2,0.0,13.96,placed
ECOM00000443,2026-01-15T22:31:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,106.65,0.0,8.13,shipped
ECOM00000444,2026-01-16T01:31:39.098536,a23e8d9a-f151-40d0-b2dd-867c150b1851,web,38.17,9.99,2.15,shipped
ECOM00000445,2026-01-15T23:43:39.098536,d374524b-2760-406d-bd6a-92aaf1c198d7,web,17.28,0.0,1.32,delivered
ECOM00000446,2026-01-15T18:33:39.098536,a9d2ad16-7440-48cd-849d-2c362019a7a6,web,183.19,9.99,13.2,placed
ECOM00000447,2026-01-16T13:06:39.098536,99c42aa1-9648-4bd1-8eb8-49172feabbf7,web,261.65,9.99,19.18,cancelled
ECOM00000448,2026-01-15T20:10:39.098536,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,web,79.59,7.99,5.46,delivered
ECOM00000449,2026-01-16T15:21:39.098536,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,web,75.5,4.99,5.37,placed
ECOM00000450,2026-01-16T01:49:39.098536,17af2eda-f99d-4793-bf3d-23d8a948671a,web,79.42,4.99,5.67,shipped
ECOM00000451,2026-01-16T10:06:39.098536,417eb827-5984-4919-b090-62a880eebd71,web,164.43,0.0,12.53,placed
ECOM00000452,2026-01-15T19:31:39.098536,4447991e-e75f-426e-b835-a5de0f7a5b90,web,22.88,4.99,1.36,delivered
ECOM00000453,2026-01-16T03:18:39.098536,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,web,25.44,4.99,1.56,shipped
ECOM00000454,2026-01-16T20:13:39.098536,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,web,179.47,0.0,13.68,placed
ECOM00000455,2026-01-17T09:00:39.098536,c5aaeb97-5941-4bda-80da-46a979c9cfb2,web,42.38,4.99,2.85,placed
ECOM00000456,2026-01-17T14:59:39.098536,d8cea58c-b202-46d9-b278-d78f1672bf68,web,129.15,4.99,9.46,placed
ECOM00000457,2026-01-16T17:45:39.098536,d8cea58c-b202-46d9-b278-d78f1672bf68,web,56.67,9.99,3.56,placed
ECOM00000458,2026-01-17T10:08:39.098536,f0cea552-212b-4b60-b7b6-7608338ed24b,web,191.95,4.99,14.25,placed
ECOM00000459,2026-01-17T15:01:39.098536,b5eae820-9821-46ca-9773-dced8c80ee0c,web,53.81,9.99,3.34,placed
ECOM00000460,2026-01-16T17:50:39.098536,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,web,270.29,4.99,20.22,delivered
ECOM00000461,2026-01-17T07:16:39.098536,bcd747a4-4548-4750-8152-6d84c50d666b,web,174.14,7.99,12.66,delivered
ECOM00000462,2026-01-16T19:11:39.098536,344857f7-6eab-4093-8b78-5606a14fb371,web,110.0,9.99,7.62,placed
ECOM00000463,2026-01-17T14:50:39.098536,2b875069-b43b-435c-8632-e3a37a5e253f,web,32.28,7.99,1.85,placed
ECOM00000464,2026-01-17T00:43:39.098536,8f66b669-2055-4de0-8eda-f15e8d034d93,web,163.66,9.99,11.71,cancelled
ECOM00000465,2026-01-17T07:33:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,249.69,9.99,18.27,placed
ECOM00000466,2026-01-16T22:10:39.098536,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,web,54.67,0.0,4.17,placed
ECOM00000467,2026-01-16T23:59:39.098536,ef82b1d8-7536-4953-bb8d-d272429945b5,web,141.28,4.99,10.39,shipped
ECOM00000468,2026-01-17T08:51:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,280.47,9.99,20.61,delivered
ECOM00000469,2026-01-17T03:22:39.098536,29d9a07d-020a-4dec-9d25-809511a8adfe,web,130.9,7.99,9.37,placed
ECOM00000470,2026-01-17T14:48:39.098536,c49968e8-8cb3-42bb-8f74-e967cc510411,web,185.25,4.99,13.74,placed
ECOM00000471,2026-01-17T04:56:39.098536,3b066d3d-d98c-43b1-ae0b-7ff0e55afcff,web,237.34,0.0,18.09,placed
ECOM00000472,2026-01-16T20:45:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,108.79,9.99,7.53,shipped
ECOM00000473,2026-01-16T17:15:39.098536,bf9b99b9-6293-4f99-adc6-731553c40f4a,web,265.54,4.99,19.86,placed
ECOM00000474,2026-01-17T05:55:39.098536,268cb007-345f-46b7-89c8-17094e452127,web,231.63,9.99,16.89,placed
ECOM00000475,2026-01-17T03:01:39.098536,2c592fb8-271f-4731-9ed1-33b60d980c0d,web,36.83,9.99,2.05,placed
ECOM00000476,2026-01-17T08:02:39.098536,b7f7f898-2c3d-4c2f-9a24-fc97e9aef379,web,83.66,4.99,6.0,placed
ECOM00000477,2026-01-18T10:49:39.098536,9260e7f0-cee6-4a04-8a7f-72bd76b6021e,web,141.82,0.0,10.81,placed
ECOM00000478,2026-01-18T05:36:39.098536,b0952327-3a6a-400a-8743-590ebc284b97,web,56.92,9.99,3.58,placed
ECOM00000479,2026-01-18T03:24:39.098536,f0cea552-212b-4b60-b7b6-7608338ed24b,web,121.48,4.99,8.88,placed
ECOM00000480,2026-01-17T20:47:39.098536,8c1a2292-935e-476b-b36e-f7c2e8971691,web,125.86,4.99,9.21,placed
ECOM00000481,2026-01-18T12:32:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,155.62,9.99,11.1,placed
ECOM00000482,2026-01-18T11:29:39.098536,ef82b1d8-7536-4953-bb8d-d272429945b5,web,248.76,4.99,18.58,placed
ECOM00000483,2026-01-18T15:08:39.098536,bc4e54c6-abc6-4a69-8190-1ce7782d5052,web,195.62,9.99,14.15,placed
ECOM00000484,2026-01-17T21:08:39.098536,c6f84d78-dfda-4429-8980-526b8af1ec05,web,201.87,7.99,14.78,placed
ECOM00000485,2026-01-18T09:22:39.098536,b949fb7d-2d2c-49f8-8762-1c46229c8bbe,web,96.18,4.99,6.95,placed
ECOM00000486,2026-01-18T13:44:39.098536,463b3e95-5ca5-4c65-91ce-becd84a562ac,web,62.25,4.99,4.36,placed
ECOM00000487,2026-01-18T01:04:39.098536,206ecc96-0f4d-44b0-9eb0-0061e980b9d6,web,120.53,4.99,8.81,placed
ECOM00000488,2026-01-18T02:26:39.098536,2c592fb8-271f-4731-9ed1-33b60d980c0d,web,231.71,4.99,17.28,shipped
ECOM00000489,2026-01-17T19:39:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,29.39,4.99,1.86,delivered
ECOM00000490,2026-01-18T16:06:39.098536,f0d50ad4-7750-4e0f-bc7b-79cfbff90813,web,160.2,4.99,11.83,shipped
ECOM00000491,2026-01-18T09:33:39.098536,b213a275-ecc1-489e-b8d7-ac6025f61a01,web,142.75,0.0,10.88,delivered
ECOM00000492,2026-01-18T08:57:39.098536,bcd747a4-4548-4750-8152-6d84c50d666b,web,147.25,7.99,10.61,placed
ECOM00000493,2026-01-18T06:52:39.098536,344857f7-6eab-4093-8b78-5606a14fb371,web,205.26,4.99,15.26,placed
ECOM00000494,2026-01-18T00:45:39.098536,f0cea552-212b-4b60-b7b6-7608338ed24b,web,153.39,9.99,10.93,placed
ECOM00000495,2026-01-17T18:49:39.098536,972f4b1d-eba9-428f-b9b2-526ec9a7c13d,web,39.42,9.99,2.24,placed
ECOM00000496,2026-01-18T07:59:39.098536,50c37fea-54c0-47ce-876d-cf1a32258977,web,66.3,4.99,4.67,placed
ECOM00000497,2026-01-18T11:14:39.098536,98cd76c4-de09-43a1-b6ce-9b5b564ef459,web,200.78,0.0,15.3,shipped
ECOM00000498,2026-01-17T21:28:39.098536,c19954ae-8999-4650-af6a-0ff8a851a4c9,web,176.43,4.99,13.07,delivered
ECOM00000499,2026-01-17T23:20:39.098536,11322d97-5ac5-4859-814a-3dd429b0fb23,web,229.5,0.0,17.49,shipped
ECOM00000500,2026-01-17T18:49:39.098536,59fab1c2-7b2d-497c-b149-f419ba07426f,web,96.79,0.0,7.38,shipped
ECOM00000501,2026-01-18T06:16:39.098536,4a51fc50-7ae1-4ac9-a2bb-c2c098789644,web,38.24,0.0,2.91,placed
ECOM00000502,2026-01-17T19:11:39.098536,e94a0e0d-fc1c-43bc-9b1f-4863510e7d5a,web,31.17,9.99,1.61,delivered
ECOM00000503,2026-01-17T23:41:39.098536,ae48823c-8922-45d7-850d-8d9189c9581b,web,81.8,4.99,5.85,placed
ECOM00000504,2026-01-17T16:48:39.098536,567c0ba3-de43-461e-9729-a07ccb37363e,web,37.31,0.0,2.84,placed
ECOM00000505,2026-01-17T22:41:39.098536,7eed74b2-ee31-4346-ac26-83eea8aeead3,web,136.03,7.99,9.76,delivered
ECOM00000506,2026-01-18T06:17:39.098536,2811419b-3017-4e80-8c2c-09fbb44c09c5,web,47.74,7.99,3.03,cancelled
ECOM00000507,2026-01-18T00:19:39.098536,89acc58d-a6ab-4fb3-b72b-d09463e1343f,web,269.61,9.99,19.79,shipped
ECOM00000508,2026-01-17T20:11:39.098536,00d35478-b6e8-46ea-8775-802752d6b14d,web,110.4,9.99,7.65,placed
ECOM00000509,2026-01-18T09:35:39.098536,b0952327-3a6a-400a-8743-590ebc284b97,web,137.11,4.99,10.07,placed
ECOM00000510,2026-01-18T14:21:39.098536,bbe98baf-055f-4256-bb02-ac80135c0920,web,66.71,9.99,4.32,placed
ECOM00000511,2026-01-18T06:43:39.098536,8ca470c5-0df2-4778-b365-65129908cd1e,web,48.45,0.0,3.69,placed
ECOM00000512,2026-01-18T11:50:39.098536,1a14a775-6d44-42d6-8249-2b40e3a815ea,web,185.64,9.99,13.39,placed
ECOM00000513,2026-01-17T18:48:39.098536,7aa989a2-941e-401e-8dda-5e2a2fb4890b,web,96.82,7.99,6.77,delivered
ECOM00000514,2026-01-18T06:54:39.098536,17af2eda-f99d-4793-bf3d-23d8a948671a,web,261.98,7.99,19.36,placed
ECOM00000515,2026-01-18T15:49:39.098536,541b7565-05b5-4ddc-adbe-d9d9704c2024,web,103.57,0.0,7.89,placed
ECOM00000516,2026-01-18T06:15:39.098536,f0cea552-212b-4b60-b7b6-7608338ed24b,web,219.15,0.0,16.7,delivered
ECOM00000517,2026-01-17T18:36:39.098536,abcf151c-3997-4d1d-967c-2b7a6345ef45,web,225.3,4.99,16.79,placed
ECOM00000518,2026-01-18T03:09:39.098536,78ed162f-5fd3-461f-8a6c-50b0c67ff6c6,web,115.04,7.99,8.16,shipped
ECOM00000519,2026-01-18T05:29:39.098536,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,web,138.13,9.99,9.77,shipped
ECOM00000520,2026-01-18T00:34:39.098536,feca5e4e-3408-4be2-8233-6d455930b551,web,220.39,0.0,16.8,placed
ECOM00000521,2026-01-18T13:24:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,142.72,7.99,10.27,delivered
ECOM00000522,2026-01-18T03:21:39.098536,9bb00b57-4db8-46b3-adda-63591923acd2,web,132.84,0.0,10.12,shipped
ECOM00000523,2026-01-18T10:21:39.098536,ec9a1e56-1600-481d-847f-ed355febe6b8,web,183.84,9.99,13.25,placed
ECOM00000524,2026-01-18T06:49:39.098536,767fcd5a-c4e6-407b-aa39-ddf571969e51,web,82.95,0.0,6.32,placed
ECOM00000525,2026-01-18T14:18:39.098536,b6e01e7d-80a5-4676-9682-7217bca64c3e,web,265.13,4.99,19.83,placed
ECOM00000526,2026-01-18T05:00:39.098536,c6f84d78-dfda-4429-8980-526b8af1ec05,web,232.45,0.0,17.72,placed
ECOM00000527,2026-01-17T21:17:39.098536,94101b1a-2478-488c-a0ce-4a6e9e226501,web,169.62,0.0,12.93,shipped
ECOM00000528,2026-01-17T16:36:39.098536,ef1aa57c-5fc0-42f2-aafa-5fb465adabef,web,86.36,7.99,5.97,shipped
ECOM00000529,2026-01-19T06:27:39.098536,9260e7f0-cee6-4a04-8a7f-72bd76b6021e,web,182.01,9.99,13.11,cancelled
ECOM00000530,2026-01-19T05:39:39.098536,8fd61d36-6e6f-4b4d-9f54-8e5a21194fc6,web,194.78,4.99,14.46,placed
ECOM00000531,2026-01-18T23:04:39.098536,29e6ebc4-0b1a-47f9-8f9b-c2555aac1fcf,web,43.03,9.99,2.52,placed
ECOM00000532,2026-01-19T10:04:39.098536,33fe72f1-fa7d-40af-b2f8-a4ff3faf351d,web,173.31,4.99,12.83,placed
ECOM00000533,2026-01-19T05:47:39.098536,9b46a10e-fc18-47b4-96c0-6587f1c230cd,web,96.35,9.99,6.58,delivered
ECOM00000534,2026-01-18T23:09:39.098536,4a51fc50-7ae1-4ac9-a2bb-c2c098789644,web,252.09,9.99,18.45,placed
ECOM00000535,2026-01-19T01:43:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,234.05,7.99,17.23,placed
ECOM00000536,2026-01-19T01:15:39.098536,d901127a-cd80-4da8-98bd-bf845dfa0204,web,62.27,0.0,4.75,placed
ECOM00000537,2026-01-18T16:36:39.098536,2c592fb8-271f-4731-9ed1-33b60d980c0d,web,51.84,7.99,3.34,delivered
ECOM00000538,2026-01-19T00:25:39.098536,febf45b0-1cbb-4b56-b621-58a07674d168,web,213.11,4.99,15.86,placed
ECOM00000539,2026-01-19T15:18:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,54.77,4.99,3.79,delivered
ECOM00000540,2026-01-19T05:31:39.098536,fd9d9023-1d63-44cb-8f84-f31de8b026bf,web,121.83,7.99,8.68,placed
ECOM00000541,2026-01-19T12:32:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,116.67,7.99,8.28,placed
ECOM00000542,2026-01-18T23:52:39.098536,5742e2e7-705c-4c8e-9b6a-ae5a6237f721,web,214.33,7.99,15.73,cancelled
ECOM00000543,2026-01-18T18:17:39.098536,888810b0-561b-471c-98ec-dabdbc78195f,web,254.07,9.99,18.6,placed
ECOM00000544,2026-01-18T17:01:39.098536,b6e01e7d-80a5-4676-9682-7217bca64c3e,web,268.48,9.99,19.7,placed
ECOM00000545,2026-01-19T00:55:39.098536,310fdd49-11d2-4aa5-9f50-e1a399e51200,web,141.06,7.99,10.14,shipped
ECOM00000546,2026-01-19T00:26:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,135.73,7.99,9.74,placed
ECOM00000547,2026-01-19T10:50:39.098536,98cd76c4-de09-43a1-b6ce-9b5b564ef459,web,145.11,7.99,10.45,placed
ECOM00000548,2026-01-19T03:48:39.098536,a2e1b4dc-78e0-457c-b02a-ad7e8babb63b,web,58.89,9.99,3.73,placed
ECOM00000549,2026-01-19T11:53:39.098536,c0ffaa38-6c50-4f33-9fef-b984e99864a4,web,182.82,7.99,13.32,placed
ECOM00000550,2026-01-19T15:53:39.098536,767fcd5a-c4e6-407b-aa39-ddf571969e51,web,209.07,9.99,15.17,placed
ECOM00000551,2026-01-19T10:23:39.098536,e78c071b-c4c5-4988-b9a4-a493ce8aeed3,web,144.27,9.99,10.23,shipped
ECOM00000552,2026-01-18T21:02:39.098536,d909ebd0-23c6-4545-b999-e7504e245720,web,219.0,7.99,16.08,placed
ECOM00000553,2026-01-18T16:50:39.098536,071ec2e0-6dec-4cd2-b851-1cdc49ee47ab,web,264.62,7.99,19.56,placed
ECOM00000554,2026-01-19T03:35:39.098536,ecba099e-d5a1-4c7e-b04c-cfa4147855ac,web,134.77,7.99,9.66,cancelled
ECOM00000555,2026-01-19T15:40:39.098536,ecba099e-d5a1-4c7e-b04c-cfa4147855ac,web,178.18,9.99,12.82,placed
ECOM00000556,2026-01-19T15:18:39.098536,6baf675e-0547-4a45-a3bb-65e0c0c724a3,web,32.54,0.0,2.48,placed
ECOM00000557,2026-01-19T04:04:39.098536,d80649d6-9c50-47fe-bcbd-2a20fe445dd3,web,156.77,7.99,11.34,placed
ECOM00000558,2026-01-19T12:29:39.098536,b213a275-ecc1-489e-b8d7-ac6025f61a01,web,183.43,0.0,13.98,shipped
ECOM00000559,2026-01-18T17:45:39.098536,12627e02-8a3d-4907-804f-731f61d7a761,web,36.54,4.99,2.4,cancelled
ECOM00000560,2026-01-19T07:26:39.098536,69b4b290-f645-4467-9083-423dcc3c9eb0,web,171.0,4.99,12.65,shipped
ECOM00000561,2026-01-19T02:13:39.098536,888810b0-561b-471c-98ec-dabdbc78195f,web,77.39,0.0,5.9,placed
ECOM00000562,2026-01-19T03:55:39.098536,30e9ce9c-9beb-4f8b-b24a-2397e692a486,web,218.59,0.0,16.66,placed
ECOM00000563,2026-01-19T07:02:39.098536,417eb827-5984-4919-b090-62a880eebd71,web,251.58,0.0,19.17,placed
ECOM00000564,2026-01-19T08:32:39.098536,888810b0-561b-471c-98ec-dabdbc78195f,web,88.83,9.99,6.01,placed
ECOM00000565,2026-01-18T20:35:39.098536,580fa68d-893b-4d3c-b0ea-c28d8bc364dc,web,270.55,4.99,20.24,placed
ECOM00000566,2026-01-19T02:45:39.098536,b5eae820-9821-46ca-9773-dced8c80ee0c,web,201.83,7.99,14.77,placed
ECOM00000567,2026-01-19T07:21:39.098536,9ae8ff9d-92b2-4ba0-817f-cade7559ea97,web,189.72,0.0,14.46,shipped
ECOM00000568,2026-01-19T10:39:39.098536,b949fb7d-2d2c-49f8-8762-1c46229c8bbe,web,185.58,7.99,13.53,placed
ECOM00000569,2026-01-19T04:13:39.098536,1b364d41-ecd6-4a75-9b1b-f660cc5f25fa,web,188.73,4.99,14.0,delivered
ECOM00000570,2026-01-19T05:01:39.098536,6c7db293-5ecb-40b2-9f1b-68b6db8101c2,web,112.3,9.99,7.8,shipped
ECOM00000571,2026-01-19T09:41:39.098536,4c2d3e38-8c55-4cf7-a725-2dede43dc07f,web,267.35,7.99,19.77,placed
ECOM00000572,2026-01-18T19:59:39.098536,5995fc9f-ada0-48db-810c-95d75329d1ec,web,132.12,9.99,9.31,placed
ECOM00000573,2026-01-19T11:34:39.098536,b213a275-ecc1-489e-b8d7-ac6025f61a01,web,25.16,0.0,1.92,placed
ECOM00000574,2026-01-18T22:18:39.098536,0628347b-4caf-43b9-833c-de1bda9fb25e,web,240.42,4.99,17.94,shipped
ECOM00000575,2026-01-19T06:16:39.098536,2ae229c5-2254-4335-89e6-fbb9aca0c425,web,158.1,4.99,11.67,placed
ECOM00000576,2026-01-19T06:35:39.098536,83c89055-5a29-4e2e-b912-bfe4878d2dec,web,217.25,9.99,15.8,delivered
ECOM00000577,2026-01-18T17:05:39.098536,58748e6f-c99e-4a2a-8f53-00f8a17ed561,web,176.53,4.99,13.07,placed
ECOM00000578,2026-01-18T22:58:39.098536,23c8d004-36fb-4d0b-8711-0d4f54c1e46d,web,119.52,4.99,8.73,placed
ECOM00000579,2026-01-19T03:13:39.098536,18fb69ad-35fb-40b9-8ddf-af6df72efc88,web,40.27,9.99,2.31,delivered
ECOM00000580,2026-01-20T06:30:39.098536,a5784765-6c31-4635-902a-230ebe5d6d6d,web,183.65,0.0,14.0,placed
ECOM00000581,2026-01-20T01:38:39.098536,ede88b6b-6125-44c4-b3e7-8f864e98482d,web,108.04,9.99,7.47,placed
ECOM00000582,2026-01-19T18:50:39.098536,60d91120-36d8-4e1b-af3b-743a99b9aee0,web,47.44,9.99,2.85,delivered
ECOM00000583,2026-01-20T14:54:39.098536,468a62fd-022e-4bc9-a993-7e31e3615744,web,23.11,0.0,1.76,placed
ECOM00000584,2026-01-20T05:03:39.098536,4c48a1e9-2b64-4759-916f-f3c692bdc1ab,web,48.56,0.0,3.7,shipped
ECOM00000585,2026-01-20T07:03:39.098536,3041a1f7-8e61-402f-9c21-36e084ccc720,web,49.61,4.99,3.4,placed
ECOM00000586,2026-01-19T17:02:39.098536,5517009d-8081-4c3d-8162-49232453bd25,web,262.98,4.99,19.66,placed
ECOM00000587,2026-01-20T10:05:39.098536,ff1451ca-5bac-4459-bf98-54bb2cbd53bb,web,87.2,4.99,6.27,placed
ECOM00000588,2026-01-20T08:20:39.098536,7b7654d2-d58c-4452-b318-3fed60e11e2e,web,241.75,7.99,17.82,shipped
ECOM00000589,2026-01-20T00:13:39.098536,ef82285f-74c7-4c81-8464-c88849233598,web,161.36,7.99,11.69,placed
ECOM00000590,2026-01-20T12:38:39.098536,fd9d9023-1d63-44cb-8f84-f31de8b026bf,web,216.32,4.99,16.11,placed
ECOM00000591,2026-01-20T10:18:39.098536,0f09d308-013c-4ba0-b889-f80a65cf7620,web,154.66,4.99,11.41,shipped
ECOM00000592,2026-01-20T00:19:39.098536,3cf74d3a-2893-41a1-b0c9-5f4123ca705d,web,234.93,0.0,17.9,shipped
ECOM00000593,2026-01-20T10:51:39.098536,29e6ebc4-0b1a-47f9-8f9b-c2555aac1fcf,web,204.72,7.99,14.99,placed
ECOM00000594,2026-01-19T17:15:39.098536,5517009d-8081-4c3d-8162-49232453bd25,web,134.2,4.99,9.85,delivered
ECOM00000595,2026-01-20T15:43:39.098536,29d9a07d-020a-4dec-9d25-809511a8adfe,web,65.51,7.99,4.38,placed
ECOM00000596,2026-01-20T01:23:39.098536,3cf74d3a-2893-41a1-b0c9-5f4123ca705d,web,87.1,0.0,6.64,shipped
ECOM00000597,2026-01-20T05:09:39.098536,8c1a2292-935e-476b-b36e-f7c2e8971691,web,117.29,7.99,8.33,shipped
ECOM00000598,2026-01-20T15:30:39.098536,61d32fac-ecec-4e61-ae12-0c01f8ffff2f,web,71.67,7.99,4.85,placed
ECOM00000599,2026-01-19T16:39:39.098536,6b639b9c-2867-4dd1-918f-040de9e22ea7,web,240.49,0.0,18.33,placed
ECOM00000600,2026-01-20T07:05:39.098536,31b37ab7-cd6e-4f1d-888a-8285a1a19d71,web,218.18,7.99,16.02,shipped
ECOM00000601,2026-01-19T19:54:39.098536,ecba099e-d5a1-4c7e-b04c-cfa4147855ac,web,157.69,7.99,11.41,placed
ECOM00000602,2026-01-19T21:56:39.098536,10b64d77-8693-49e3-9a22-46a6211a017a,web,207.55,4.99,15.44,placed
ECOM00000603,2026-01-19T22:44:39.098536,b6bb43c7-2ec5-4b5e-a96c-8cc8a074b6bd,web,93.33,4.99,6.73,placed
ECOM00000604,2026-01-20T06:06:39.098536,f2e55b90-f48f-4ac7-99b6-f99d8ad5b4fc,web,248.84,9.99,18.2,shipped
ECOM00000605,2026-01-20T04:27:39.098536,5dac3d55-2e01-43f0-9482-bc0f8a3c7584,web,45.94,4.99,3.12,delivered
ECOM00000606,2026-01-19T21:52:39.098536,bfde1c06-c0f1-4e2b-8080-3b4ef8030f33,web,86.49,9.99,5.83,shipped
ECOM00000607,2026-01-19T21:36:39.098536,f7ed9e00-78b6-4239-82ca-1c4339c4a6d0,web,193.13,0.0,14.72,shipped
ECOM00000608,2026-01-20T12:00:39.098536,6b730cc3-da06-41e5-bc0d-4f5ba0da481d,web,75.73,7.99,5.16,placed
ECOM00000609,2026-01-20T13:17:39.098536,6002c3f2-3bba-4808-a88d-79642b1150ee,web,265.22,4.99,19.83,delivered
