order_id,product_id,quantity,unit_price,line_total
ECOM00000415,P0014,1,9.01,9.01
ECOM00000415,P0043,3,7.2,21.6
ECOM00000415,P0001,3,5.9,17.7
ECOM00000415,P0060,2,25.31,50.62
ECOM00000416,P0021,2,30.11,60.22
ECOM00000416,P0011,2,6.0,12.0
ECOM00000416,P0060,1,75.89,75.89
ECOM00000417,P0095,2,61.78,123.56
ECOM00000417,P0085,1,53.73,53.73
ECOM00000417,P0045,2,17.73,35.46
ECOM00000417,P0074,2,4.68,9.36
ECOM00000417,P0050,2,13.65,27.3
ECOM00000418,P0008,3,10.24,30.72
ECOM00000418,P0007,2,5.12,10.24
ECOM00000418,P0094,2,6.62,13.24
ECOM00000418,P0066,1,172.6,172.6
ECOM00000419,P0030,1,27.36,27.36
ECOM00000419,P0066,2,33.27,66.54
ECOM00000420,P0009,3,33.31,99.93
ECOM00000420,P0071,1,9.98,9.98
ECOM00000420,P0006,1,21.71,21.71
ECOM00000420,P0034,3,9.1,27.3
ECOM00000420,P0059,3,23.17,69.51
ECOM00000421,P0051,2,16.27,32.54
ECOM00000421,P0100,1,22.25,22.25
ECOM00000421,P0093,2,3.08,6.16
ECOM00000421,P0030,2,2.62,5.24
ECOM00000421,P0041,3,3.71,11.13
ECOM00000422,P0009,1,54.2,54.2
ECOM00000422,P0095,1,16.12,16.12
ECOM00000422,P0058,1,87.82,87.82
ECOM00000423,P0032,2,16.32,32.64
ECOM00000424,P0075,3,10.41,31.23
ECOM00000424,P0003,2,85.92,171.84
ECOM00000425,P0007,2,33.23,66.46
ECOM00000425,P0033,1,93.8,93.8
ECOM00000425,P0088,2,15.14,30.28
ECOM00000425,P0028,2,3.66,7.32
ECOM00000425,P0035,2,35.02,70.04
ECOM00000426,P0063,1,19.77,19.77
ECOM00000426,P0013,3,2.11,6.33
ECOM00000426,P0070,1,33.73,33.73
ECOM00000427,P0098,1,66.65,66.65
ECOM00000427,P0043,3,36.82,110.46
ECOM00000428,P0073,3,11.83,35.49
ECOM00000428,P0099,1,9.34,9.34
ECOM00000428,P0016,3,10.2,30.6
ECOM00000428,P0040,3,25.81,77.43
ECOM00000428,P0084,3,29.58,88.74
ECOM00000429,P0023,1,162.29,162.29
ECOM00000430,P0046,3,2.46,7.38
ECOM00000430,P0041,3,1.77,5.31
ECOM00000430,P0018,1,4.97,4.97
ECOM00000430,P0036,3,1.59,4.77
ECOM00000430,P0092,2,-0.47,-0.94
ECOM00000431,P0030,2,60.89,121.78
ECOM00000431,P0023,3,46.99,140.97
ECOM00000432,P0001,3,40.81,122.43
ECOM00000432,P0004,3,20.08,60.24
ECOM00000432,P0009,3,8.36,25.08
ECOM00000432,P0029,2,3.58,7.16
ECOM00000432,P0039,2,16.62,33.24
ECOM00000433,P0074,2,102.69,205.38
ECOM00000434,P0041,2,8.11,16.22
ECOM00000434,P0011,3,12.46,37.38
ECOM00000434,P0055,1,27.9,27.9
ECOM00000434,P0022,2,46.55,93.1
ECOM00000435,P0042,1,26.64,26.64
ECOM00000435,P0095,3,19.66,58.98
ECOM00000435,P0070,3,7.91,23.73
ECOM00000435,P0025,3,8.32,24.96
ECOM00000435,P0056,2,19.87,39.74
ECOM00000436,P0059,2,22.66,45.32
ECOM00000437,P0066,2,15.31,30.62
ECOM00000437,P0036,1,46.28,46.28
ECOM00000437,P0023,1,51.83,51.83
ECOM00000437,P0059,2,13.45,26.9
ECOM00000437,P0017,2,13.89,27.78
ECOM00000438,P0052,1,256.67,256.67
ECOM00000439,P0014,2,50.83,101.66
ECOM00000439,P0045,3,12.83,38.49
ECOM00000439,P0026,3,24.32,72.96
ECOM00000440,P0098,1,14.13,14.13
ECOM00000440,P0007,1,59.44,59.44
ECOM00000440,P0028,2,2.52,5.04
ECOM00000440,P0088,1,40.59,40.59
ECOM00000440,P0063,1,54.53,54.53
ECOM00000441,P0038,2,17.29,34.58
ECOM00000441,P0007,2,28.73,57.46
ECOM00000441,P0080,2,23.56,47.12
ECOM00000441,P0079,2,5.08,10.16
ECOM00000441,P0036,3,16.21,48.63
ECOM00000442,P0074,2,38.47,76.94
ECOM00000442,P0060,3,17.26,51.78
ECOM00000442,P0031,3,7.81,23.43
ECOM00000442,P0079,3,10.35,31.05
ECOM00000443,P0059,1,23.58,23.58
ECOM00000443,P0033,3,27.69,83.07
ECOM00000444,P0043,3,6.11,18.33
ECOM00000444,P0070,2,2.88,5.76
ECOM00000444,P0030,1,5.28,5.28
ECOM00000444,P0005,1,4.63,4.63
ECOM00000444,P0053,1,4.18,4.18
ECOM00000445,P0033,1,5.78,5.78
ECOM00000445,P0010,1,11.5,11.5
ECOM00000446,P0024,2,4.11,8.22
ECOM00000446,P0045,2,16.04,32.08
ECOM00000446,P0068,3,47.63,142.89
ECOM00000447,P0053,3,7.63,22.89
ECOM00000447,P0060,1,238.77,238.77
ECOM00000448,P0042,2,5.86,11.72
ECOM00000448,P0001,3,8.41,25.23
ECOM00000448,P0029,2,5.29,10.58
ECOM00000448,P0010,3,1.86,5.58
ECOM00000448,P0070,2,13.23,26.46
ECOM00000449,P0002,3,8.64,25.92
ECOM00000449,P0016,3,6.23,18.69
ECOM00000449,P0054,2,15.45,30.9
ECOM00000450,P0019,3,26.47,79.41
ECOM00000451,P0076,2,82.22,164.44
ECOM00000452,P0045,3,7.63,22.89
ECOM00000453,P0081,3,1.72,5.16
ECOM00000453,P0001,1,20.27,20.27
ECOM00000454,P0040,3,27.47,82.41
ECOM00000454,P0030,3,32.36,97.08
ECOM00000455,P0049,1,16.28,16.28
ECOM00000455,P0033,2,13.05,26.1
ECOM00000456,P0034,1,58.05,58.05
ECOM00000456,P0060,1,16.97,16.97
ECOM00000456,P0054,1,54.13,54.13
ECOM00000457,P0046,1,20.23,20.23
ECOM00000457,P0016,3,3.6,10.8
ECOM00000457,P0066,2,12.81,25.62
ECOM00000458,P0023,3,63.98,191.94
ECOM00000459,P0006,3,8.88,26.64
ECOM00000459,P0009,3,3.66,10.98
ECOM00000459,P0001,3,2.38,7.14
ECOM00000459,P0004,2,4.53,9.06
ECOM00000460,P0090,2,135.15,270.3
ECOM00000461,P0020,3,16.47,49.41
ECOM00000461,P0078,1,14.69,14.69
ECOM00000461,P0030,3,1.9,5.7
ECOM00000461,P0067,1,49.96,49.96
ECOM00000461,P0056,2,27.19,54.38
ECOM00000462,P0047,2,9.53,19.06
ECOM00000462,P0095,1,9.39,9.39
ECOM00000462,P0014,1,81.55,81.55
ECOM00000463,P0040,3,2.73,8.19
ECOM00000463,P0006,1,11.83,11.83
ECOM00000463,P0080,1,5.15,5.15
ECOM00000463,P0056,1,4.08,4.08
ECOM00000463,P0055,2,1.51,3.02
ECOM00000464,P0019,1,70.33,70.33
ECOM00000464,P0051,1,93.33,93.33
ECOM00000465,P0020,3,4.89,14.67
ECOM00000465,P0088,2,11.04,22.08
ECOM00000465,P0005,3,18.4,55.2
ECOM00000465,P0040,3,9.37,28.11
ECOM00000465,P0068,2,64.82,129.64
ECOM00000466,P0094,1,7.83,7.83
ECOM00000466,P0085,3,5.53,16.59
ECOM00000466,P0059,1,30.26,30.26
ECOM00000467,P0076,2,5.39,10.78
ECOM00000467,P0006,3,16.66,49.98
ECOM00000467,P0019,2,40.25,80.5
ECOM00000468,P0050,2,67.74,135.48
ECOM00000468,P0033,1,144.99,144.99
ECOM00000469,P0059,1,20.87,20.87
ECOM00000469,P0022,3,36.68,110.04
ECOM00000470,P0041,1,41.36,41.36
ECOM00000470,P0057,3,47.96,143.88
ECOM00000471,P0018,1,5.97,5.97
ECOM00000471,P0097,2,31.16,62.32
ECOM00000471,P0011,2,84.53,169.06
ECOM00000472,P0089,1,28.97,28.97
ECOM00000472,P0093,2,11.49,22.98
ECOM00000472,P0077,1,11.11,11.11
ECOM00000472,P0072,3,15.24,45.72
ECOM00000473,P0061,1,24.43,24.43
ECOM00000473,P0078,1,241.11,241.11
ECOM00000474,P0073,1,60.63,60.63
ECOM00000474,P0066,3,57.0,171.0
ECOM00000475,P0055,3,6.08,18.24
ECOM00000475,P0009,3,1.7,5.1
ECOM00000475,P0033,1,6.04,6.04
ECOM00000475,P0097,2,1.98,3.96
ECOM00000475,P0098,2,1.74,3.48
ECOM00000476,P0089,2,10.61,21.22
ECOM00000476,P0046,3,4.03,12.09
ECOM00000476,P0053,2,10.46,20.92
ECOM00000476,P0060,1,14.31,14.31
ECOM00000476,P0074,2,7.56,15.12
ECOM00000477,P0079,3,22.49,67.47
ECOM00000477,P0054,1,37.03,37.03
ECOM00000477,P0092,2,18.66,37.32
ECOM00000478,P0048,1,56.92,56.92
ECOM00000479,P0034,2,27.7,55.4
ECOM00000479,P0035,1,20.63,20.63
ECOM00000479,P0043,1,45.45,45.45
ECOM00000480,P0055,2,7.38,14.76
ECOM00000480,P0014,3,13.12,39.36
ECOM00000480,P0041,1,35.28,35.28
ECOM00000480,P0058,3,4.27,12.81
ECOM00000480,P0069,3,7.88,23.64
ECOM00000481,P0042,2,77.81,155.62
ECOM00000482,P0069,2,22.95,45.9
ECOM00000482,P0056,2,26.98,53.96
ECOM00000482,P0091,3,12.11,36.33
ECOM00000482,P0065,3,10.68,32.04
ECOM00000482,P0098,1,80.52,80.52
ECOM00000483,P0048,3,25.98,77.94
ECOM00000483,P0083,2,2.58,5.16
ECOM00000483,P0021,1,47.32,47.32
ECOM00000483,P0041,2,3.95,7.9
ECOM00000483,P0050,1,57.29,57.29
ECOM00000484,P0069,1,32.23,32.23
ECOM00000484,P0055,2,36.65,73.3
ECOM00000484,P0043,2,8.8,17.6
ECOM00000484,P0035,1,78.74,78.74
ECOM00000485,P0028,1,41.69,41.69
ECOM00000485,P0075,1,54.49,54.49
ECOM00000486,P0089,1,62.25,62.25
ECOM00000487,P0087,2,17.9,35.8
ECOM00000487,P0012,3,4.22,12.66
ECOM00000487,P0054,2,8.06,16.12
ECOM00000487,P0004,3,2.84,8.52
ECOM00000487,P0053,2,23.72,47.44
ECOM00000488,P0063,2,115.86,231.72
ECOM00000489,P0052,2,5.84,11.68
ECOM00000489,P0056,3,2.09,6.27
ECOM00000489,P0087,3,1.87,5.61
ECOM00000489,P0021,3,1.95,5.85
ECOM00000490,P0014,2,28.38,56.76
ECOM00000490,P0028,2,22.64,45.28
ECOM00000490,P0084,1,58.15,58.15
ECOM00000491,P0039,2,5.88,11.76
ECOM00000491,P0010,1,63.45,63.45
ECOM00000491,P0048,1,67.55,67.55
ECOM00000492,P0053,3,20.95,62.85
ECOM00000492,P0007,2,42.2,84.4
ECOM00000493,P0030,3,13.71,41.13
ECOM00000493,P0052,2,4.51,9.02
ECOM00000493,P0075,3,2.09,6.27
ECOM00000493,P0051,1,56.86,56.86
ECOM00000493,P0058,1,91.95,91.95
ECOM00000494,P0032,2,11.27,22.54
ECOM00000494,P0028,1,32.74,32.74
ECOM00000494,P0088,3,9.45,28.35
ECOM00000494,P0098,1,27.83,27.83
ECOM00000494,P0041,2,20.96,41.92
ECOM00000495,P0076,2,6.66,13.32
ECOM00000495,P0082,2,13.05,26.1
ECOM00000496,P0042,1,5.27,5.27
ECOM00000496,P0033,2,11.47,22.94
ECOM00000496,P0008,3,12.69,38.07
ECOM00000497,P0039,3,66.93,200.79
ECOM00000498,P0029,2,33.45,66.9
ECOM00000498,P0059,3,3.5,10.5
ECOM00000498,P0079,3,5.33,15.99
ECOM00000498,P0030,1,83.05,83.05
ECOM00000499,P0032,1,96.01,96.01
ECOM00000499,P0023,3,44.5,133.5
ECOM00000500,P0026,2,14.47,28.94
ECOM00000500,P0032,1,14.06,14.06
ECOM00000500,P0040,3,2.53,7.59
ECOM00000500,P0059,1,21.39,21.39
ECOM00000500,P0011,3,8.26,24.78
ECOM00000501,P0036,1,16.15,16.15
ECOM00000501,P0076,2,3.79,7.58
ECOM00000501,P0038,2,3.35,6.7
ECOM00000501,P0030,1,7.81,7.81
ECOM00000502,P0076,1,31.17,31.17
ECOM00000503,P0084,1,81.8,81.8
ECOM00000504,P0086,2,7.73,15.46
ECOM00000504,P0020,3,2.87,8.61
ECOM00000504,P0079,3,4.42,13.26
ECOM00000505,P0026,1,45.9,45.9
ECOM00000505,P0007,1,22.45,22.45
ECOM00000505,P0058,1,17.35,17.35
ECOM00000505,P0089,1,24.53,24.53
ECOM00000505,P0013,3,8.6,25.8
ECOM00000506,P0084,3,2.02,6.06
ECOM00000506,P0085,3,13.89,41.67
ECOM00000507,P0028,3,89.87,269.61
ECOM00000508,P0052,2,27.4,54.8
ECOM00000508,P0051,2,12.57,25.14
ECOM00000508,P0050,2,15.23,30.46
ECOM00000509,P0068,1,14.34,14.34
ECOM00000509,P0057,1,122.77,122.77
ECOM00000510,P0020,2,9.59,19.18
ECOM00000510,P0040,1,21.62,21.62
ECOM00000510,P0041,3,8.64,25.92
ECOM00000511,P0035,3,16.15,48.45
ECOM00000512,P0091,3,29.55,88.65
ECOM00000512,P0095,3,32.33,96.99
ECOM00000513,P0095,1,96.82,96.82
ECOM00000514,P0036,2,5.96,11.92
ECOM00000514,P0081,1,121.74,121.74
ECOM00000514,P0025,2,5.27,10.54
ECOM00000514,P0001,1,117.79,117.79
ECOM00000515,P0059,1,12.18,12.18
ECOM00000515,P0012,1,37.56,37.56
ECOM00000515,P0002,3,17.94,53.82
ECOM00000516,P0092,1,9.07,9.07
ECOM00000516,P0030,2,27.91,55.82
ECOM00000516,P0050,2,77.12,154.24
ECOM00000517,P0018,2,112.65,225.3
ECOM00000518,P0056,2,13.67,27.34
ECOM00000518,P0003,3,13.67,41.01
ECOM00000518,P0039,1,6.27,6.27
ECOM00000518,P0022,3,3.26,9.78
ECOM00000518,P0040,1,30.62,30.62
ECOM00000519,P0024,1,65.49,65.49
ECOM00000519,P0038,2,15.41,30.82
ECOM00000519,P0068,3,6.15,18.45
ECOM00000519,P0072,1,5.43,5.43
ECOM00000519,P0051,3,5.98,17.94
ECOM00000520,P0043,1,19.82,19.82
ECOM00000520,P0078,3,26.88,80.64
ECOM00000520,P0056,2,59.96,119.92
ECOM00000521,P0057,2,32.05,64.1
ECOM00000521,P0077,2,11.51,23.02
ECOM00000521,P0076,2,27.81,55.62
ECOM00000522,P0081,2,24.22,48.44
ECOM00000522,P0033,2,12.68,25.36
ECOM00000522,P0065,3,8.82,26.46
ECOM00000522,P0038,1,5.56,5.56
ECOM00000522,P0091,1,27.01,27.01
ECOM00000523,P0092,2,14.12,28.24
ECOM00000523,P0081,2,32.63,65.26
ECOM00000523,P0100,1,10.59,10.59
ECOM00000523,P0046,2,39.87,79.74
ECOM00000524,P0054,2,8.9,17.8
ECOM00000524,P0077,2,5.3,10.6
ECOM00000524,P0019,2,10.36,20.72
ECOM00000524,P0079,3,3.54,10.62
ECOM00000524,P0055,2,11.6,23.2
ECOM00000525,P0075,2,132.56,265.12
ECOM00000526,P0040,2,57.66,115.32
ECOM00000526,P0054,1,12.09,12.09
ECOM00000526,P0070,1,28.18,28.18
ECOM00000526,P0009,3,7.19,21.57
ECOM00000526,P0059,1,55.28,55.28
ECOM00000527,P0015,1,66.22,66.22
ECOM00000527,P0070,3,10.24,30.72
ECOM00000527,P0020,2,13.37,26.74
ECOM00000527,P0027,3,7.52,22.56
ECOM00000527,P0094,1,23.38,23.38
ECOM00000528,P0070,3,28.79,86.37
ECOM00000529,P0037,2,29.07,58.14
ECOM00000529,P0036,3,41.29,123.87
ECOM00000530,P0015,1,33.62,33.62
ECOM00000530,P0051,1,24.02,24.02
ECOM00000530,P0053,3,21.8,65.4
ECOM00000530,P0014,1,18.9,18.9
ECOM00000530,P0041,1,52.84,52.84
ECOM00000531,P0014,1,20.35,20.35
ECOM00000531,P0070,2,2.85,5.7
ECOM00000531,P0068,3,2.76,8.28
ECOM00000531,P0062,3,2.9,8.7
ECOM00000532,P0001,3,57.77,173.31
ECOM00000533,P0079,3,7.34,22.02
ECOM00000533,P0076,2,5.8,11.6
ECOM00000533,P0071,3,20.91,62.73
ECOM00000534,P0012,2,15.47,30.94
ECOM00000534,P0093,2,110.57,221.14
ECOM00000535,P0090,2,7.11,14.22
ECOM00000535,P0021,1,219.83,219.83
ECOM00000536,P0010,2,9.09,18.18
ECOM00000536,P0064,3,7.18,21.54
ECOM00000536,P0045,3,2.99,8.97
ECOM00000536,P0094,2,3.12,6.24
ECOM00000536,P0073,1,7.35,7.35
ECOM00000537,P0093,2,25.92,51.84
ECOM00000538,P0052,2,23.07,46.14
ECOM00000538,P0072,3,55.66,166.98
ECOM00000539,P0087,3,5.01,15.03
ECOM00000539,P0052,1,18.22,18.22
ECOM00000539,P0017,1,21.51,21.51
ECOM00000540,P0098,3,40.61,121.83
ECOM00000541,P0032,2,23.98,47.96
ECOM00000541,P0075,1,68.71,68.71
ECOM00000542,P0072,1,38.6,38.6
ECOM00000542,P0041,3,25.72,77.16
ECOM00000542,P0005,3,32.85,98.55
ECOM00000543,P0037,2,34.37,68.74
ECOM00000543,P0051,3,25.43,76.29
ECOM00000543,P0094,1,28.89,28.89
ECOM00000543,P0026,3,12.18,36.54
ECOM00000543,P0015,1,43.6,43.6
ECOM00000544,P0008,1,108.08,108.08
ECOM00000544,P0005,1,26.27,26.27
ECOM00000544,P0001,1,65.89,65.89
ECOM00000544,P0089,1,14.69,14.69
ECOM00000544,P0073,3,17.85,53.55
ECOM00000545,P0086,3,2.73,8.19
ECOM00000545,P0015,3,9.85,29.55
ECOM00000545,P0075,1,103.31,103.31
ECOM00000546,P0061,3,45.24,135.72
ECOM00000547,P0097,1,10.95,10.95
ECOM00000547,P0090,2,5.54,11.08
ECOM00000547,P0021,3,19.05,57.15
ECOM00000547,P0055,3,21.98,65.94
ECOM00000548,P0070,1,27.33,27.33
ECOM00000548,P0097,1,31.56,31.56
ECOM00000549,P0014,1,182.82,182.82
ECOM00000550,P0055,1,100.36,100.36
ECOM00000550,P0097,1,29.64,29.64
ECOM00000550,P0005,1,79.07,79.07
ECOM00000551,P0075,1,144.27,144.27
ECOM00000552,P0039,2,51.44,102.88
ECOM00000552,P0099,3,14.69,44.07
ECOM00000552,P0080,1,72.05,72.05
ECOM00000553,P0013,3,43.23,129.69
ECOM00000553,P0098,3,44.98,134.94
ECOM00000554,P0013,2,12.62,25.24
ECOM00000554,P0064,1,26.54,26.54
ECOM00000554,P0003,1,24.56,24.56
ECOM00000554,P0054,3,5.13,15.39
ECOM00000554,P0042,1,43.03,43.03
ECOM00000555,P0030,3,26.35,79.05
ECOM00000555,P0071,3,33.04,99.12
ECOM00000556,P0082,1,8.04,8.04
ECOM00000556,P0003,1,11.89,11.89
ECOM00000556,P0002,1,5.11,5.11
ECOM00000556,P0097,3,1.61,4.83
ECOM00000556,P0045,2,1.34,2.68
ECOM00000557,P0099,3,25.41,76.23
ECOM00000557,P0062,3,7.5,22.5
ECOM00000557,P0079,1,25.92,25.92
ECOM00000557,P0048,1,32.12,32.12
ECOM00000558,P0011,3,14.05,42.15
ECOM00000558,P0026,1,37.77,37.77
ECOM00000558,P0060,2,51.75,103.5
ECOM00000559,P0023,1,5.82,5.82
ECOM00000559,P0060,2,2.64,5.28
ECOM00000559,P0095,3,8.48,25.44
ECOM00000560,P0070,3,12.77,38.31
ECOM00000560,P0029,2,10.64,21.28
ECOM00000560,P0075,2,15.01,30.02
ECOM00000560,P0020,3,8.8,26.4
ECOM00000560,P0085,2,27.5,55.0
ECOM00000561,P0003,1,6.77,6.77
ECOM00000561,P0020,3,2.9,8.7
ECOM00000561,P0033,1,61.91,61.91
ECOM00000562,P0084,3,72.86,218.58
ECOM00000563,P0041,1,33.8,33.8
ECOM00000563,P0017,2,108.89,217.78
ECOM00000564,P0076,2,5.37,10.74
ECOM00000564,P0052,1,78.09,78.09
ECOM00000565,P0038,1,270.55,270.55
ECOM00000566,P0013,3,21.94,65.82
ECOM00000566,P0099,3,45.34,136.02
ECOM00000567,P0028,1,189.72,189.72
ECOM00000568,P0020,1,59.5,59.5
ECOM00000568,P0022,1,126.08,126.08
ECOM00000569,P0088,2,94.36,188.72
ECOM00000570,P0021,3,2.41,7.23
ECOM00000570,P0084,1,105.06,105.06
ECOM00000571,P0042,1,128.92,128.92
ECOM00000571,P0100,3,18.97,56.91
ECOM00000571,P0023,1,23.75,23.75
ECOM00000571,P0090,1,57.76,57.76
ECOM00000572,P0098,3,10.05,30.15
ECOM00000572,P0084,3,13.47,40.41
ECOM00000572,P0014,1,61.56,61.56
ECOM00000573,P0039,1,8.08,8.08
ECOM00000573,P0044,2,3.32,6.64
ECOM00000573,P0033,3,3.48,10.44
ECOM00000574,P0007,2,14.48,28.96
ECOM00000574,P0031,3,10.14,30.42
ECOM00000574,P0090,3,21.63,64.89
ECOM00000574,P0020,1,116.16,116.16
ECOM00000575,P0052,2,5.16,10.32
ECOM00000575,P0016,1,67.42,67.42
ECOM00000575,P0099,2,14.74,29.48
ECOM00000575,P0076,3,7.2,21.6
ECOM00000575,P0036,1,29.27,29.27
ECOM00000576,P0083,3,11.23,33.69
ECOM00000576,P0019,2,40.22,80.44
ECOM00000576,P0088,1,20.25,20.25
ECOM00000576,P0066,2,3.38,6.76
ECOM00000576,P0011,2,38.05,76.1
ECOM00000577,P0033,2,23.11,46.22
ECOM00000577,P0065,3,13.69,41.07
ECOM00000577,P0053,2,19.16,38.32
ECOM00000577,P0013,1,14.21,14.21
ECOM00000577,P0022,2,18.36,36.72
ECOM00000578,P0027,3,39.84,119.52
ECOM00000579,P0020,3,13.42,40.26
ECOM00000580,P0094,2,32.88,65.76
ECOM00000580,P0055,3,39.29,117.87
ECOM00000581,P0096,2,23.29,46.58
ECOM00000581,P0084,3,3.61,10.83
ECOM00000581,P0025,2,25.32,50.64
ECOM00000582,P0099,1,47.44,47.44
ECOM00000583,P0087,3,2.87,8.61
ECOM00000583,P0093,2,3.17,6.34
ECOM00000583,P0004,1,8.14,8.14
ECOM00000584,P0024,1,7.15,7.15
ECOM00000584,P0077,3,4.66,13.98
ECOM00000584,P0030,1,5.75,5.75
ECOM00000584,P0002,2,10.85,21.7
ECOM00000585,P0014,3,16.54,49.62
ECOM00000586,P0041,2,29.18,58.36
ECOM00000586,P0042,1,102.0,102.0
ECOM00000586,P0092,1,14.33,14.33
ECOM00000586,P0014,2,44.15,88.3
ECOM00000587,P0035,2,43.6,87.2
ECOM00000588,P0084,3,37.39,112.17
ECOM00000588,P0023,3,2.41,7.23
ECOM00000588,P0012,2,6.93,13.86
ECOM00000588,P0004,2,54.25,108.5
ECOM00000589,P0036,3,53.79,161.37
ECOM00000590,P0072,1,101.85,101.85
ECOM00000590,P0044,1,13.21,13.21
ECOM00000590,P0001,2,19.9,39.8
ECOM00000590,P0067,2,10.79,21.58
ECOM00000590,P0039,1,39.89,39.89
ECOM00000591,P0070,3,51.55,154.65
ECOM00000592,P0071,1,234.93,234.93
ECOM00000593,P0075,1,7.67,7.67
ECOM00000593,P0033,2,49.03,98.06
ECOM00000593,P0053,2,14.74,29.48
ECOM00000593,P0090,2,10.14,20.28
ECOM00000593,P0023,1,49.23,49.23
ECOM00000594,P0022,1,134.2,134.2
ECOM00000595,P0009,3,8.87,26.61
ECOM00000595,P0076,3,4.02,12.06
ECOM00000595,P0027,3,8.95,26.85
ECOM00000596,P0011,1,10.28,10.28
ECOM00000596,P0095,3,25.61,76.83
ECOM00000597,P0088,1,11.54,11.54
ECOM00000597,P0010,2,3.96,7.92
ECOM00000597,P0028,2,48.92,97.84
ECOM00000598,P0058,3,10.25,30.75
ECOM00000598,P0003,1,20.38,20.38
ECOM00000598,P0042,1,8.54,8.54
ECOM00000598,P0007,2,5.99,11.98
ECOM00000599,P0095,3,28.33,84.99
ECOM00000599,P0025,1,155.5,155.5
ECOM00000600,P0014,1,7.14,7.14
ECOM00000600,P0038,2,13.35,26.7
ECOM00000600,P0027,1,33.33,33.33
ECOM00000600,P0036,2,75.51,151.02
ECOM00000601,P0072,3,2.99,8.97
ECOM00000601,P0026,1,148.73,148.73
ECOM00000602,P0065,1,207.55,207.55
ECOM00000603,P0021,1,24.93,24.93
ECOM00000603,P0094,2,3.62,7.24
ECOM00000603,P0079,2,11.51,23.02
ECOM00000603,P0020,2,19.08,38.16
ECOM00000604,P0087,1,8.33,8.33
ECOM00000604,P0029,1,113.38,113.38
ECOM00000604,P0018,1,62.71,62.71
ECOM00000604,P0027,3,2.74,8.22
ECOM00000604,P0065,2,28.1,56.2
ECOM00000605,P0022,3,5.67,17.01
ECOM00000605,P0091,2,4.64,9.28
ECOM00000605,P0051,2,2.56,5.12
ECOM00000605,P0047,2,3.59,7.18
ECOM00000605,P0045,1,7.34,7.34
ECOM00000606,P0007,3,28.83,86.49
ECOM00000607,P0059,2,40.81,81.62
ECOM00000607,P0097,1,6.9,6.9
ECOM00000607,P0061,2,7.76,15.52
ECOM00000607,P0085,2,3.79,7.58
ECOM00000607,P0028,2,40.74,81.48
ECOM00000608,P0038,3,1.91,5.73
ECOM00000608,P0015,1,27.78,27.78
ECOM00000608,P0091,3,2.79,8.37
ECOM00000608,P0045,1,9.83,9.83
ECOM00000608,P0049,3,8.01,24.03
ECOM00000609,P0042,1,41.51,41.51
ECOM00000609,P0007,3,31.21,93.63
ECOM00000609,P0002,3,1.94,5.82
ECOM00000609,P0070,1,18.29,18.29
ECOM00000609,P0057,3,35.32,105.96
ECOM00000610,P0062,2,14.94,29.88
ECOM00000610,P0073,2,25.49,50.98
ECOM00000611,P0065,2,24.03,48.06
ECOM00000611,P0069,3,70.36,211.08
ECOM00000612,P0076,3,6.9,20.7
ECOM00000612,P0065,1,94.36,94.36
ECOM00000613,P0074,3,10.92,32.76
ECOM00000614,P0068,3,21.85,65.55
ECOM00000614,P0016,2,7.77,15.54
ECOM00000614,P0024,1,10.38,10.38
ECOM00000614,P0080,3,20.49,61.47
ECOM00000615,P0055,3,10.15,30.45
ECOM00000615,P0051,2,69.06,138.12
ECOM00000616,P0064,1,10.0,10.0
ECOM00000616,P0067,1,57.97,57.97
ECOM00000616,P0034,1,30.98,30.98
ECOM00000616,P0092,2,23.33,46.66
ECOM00000616,P0001,1,50.22,50.22
ECOM00000617,P0079,1,28.65,28.65
ECOM00000617,P0054,1,21.48,21.48
ECOM00000617,P0042,3,8.28,24.84
ECOM00000617,P0062,3,6.27,18.81
ECOM00000617,P0075,2,20.14,40.28
ECOM00000618,P0061,2,7.98,15.96
ECOM00000618,P0064,1,128.22,128.22
ECOM00000619,P0024,1,275.19,275.19
ECOM00000620,P0026,1,70.68,70.68
ECOM00000620,P0002,1,11.03,11.03
ECOM00000620,P0085,3,5.72,17.16
ECOM00000620,P0019,2,13.0,26.0
ECOM00000620,P0044,1,39.83,39.83
ECOM00000621,P0011,1,50.43,50.43
ECOM00000622,P0074,2,2.65,5.3
ECOM00000622,P0095,3,6.59,19.77
ECOM00000622,P0012,3,26.19,78.57
ECOM00000623,P0072,2,28.43,56.86
ECOM00000624,P0037,3,3.35,10.05
ECOM00000624,P0096,1,6.1,6.1
ECOM00000624,P0012,3,1.59,4.77
ECOM00000624,P0057,3,0.58,1.74
ECOM00000624,P0065,2,0.23,0.46
ECOM00000625,P0037,2,118.67,237.34
ECOM00000626,P0051,1,35.27,35.27
ECOM00000626,P0017,2,38.42,76.84
ECOM00000626,P0053,3,4.68,14.04
ECOM00000626,P0083,2,3.46,6.92
ECOM00000626,P0082,2,45.87,91.74
ECOM00000627,P0023,3,4.01,12.03
ECOM00000627,P0021,1,7.25,7.25
ECOM00000627,P0010,2,2.02,4.04
ECOM00000627,P0053,1,3.5,3.5
ECOM00000628,P0014,3,15.92,47.76
ECOM00000628,P0064,1,32.34,32.34
ECOM00000628,P0038,3,1.77,5.31
ECOM00000628,P0018,2,7.17,14.34
ECOM00000628,P0005,1,17.34,17.34
ECOM00000629,P0087,3,42.6,127.8
